Player_Info,Player_Info,Player_Info,Player_Info,Player_Info,Restricted Area,Restricted Area,Restricted Area,In The Paint (Non-RA),In The Paint (Non-RA),In The Paint (Non-RA),Mid-Range,Mid-Range,Mid-Range,Left Corner 3,Left Corner 3,Left Corner 3,Right Corner 3,Right Corner 3,Right Corner 3,Above the Break 3,Above the Break 3,Above the Break 3,Backcourt,Backcourt,Backcourt
722,Corliss Williamson,1610612758,SAC,31.0,165,280,0.589,70,181,0.387,38,121,0.314,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
2451,Corsley Edwards,1610612740,NOH,26.0,9,20,0.45,1,7,0.143,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,
724,Cory Alexander,1610612766,CHA,32.0,5,10,0.5,0,5,0.0,3,15,0.2,1.0,1.0,1.0,0.0,0.0,0.0,7,18,0.389,0.0,0.0,0.0
2414,Curtis Borchardt,1610612762,UTA,24.0,55,107,0.514,9,35,0.257,10,30,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1749,Cuttino Mobley,1610612758,SAC,29.0,92,167,0.551,32,84,0.381,135,343,0.394,14.0,30.0,0.467,27.0,50.0,0.54,108,257,0.42,0.0,1.0,0.0
2788,DJ Mbenga,1610612742,DAL,24.0,4,6,0.667,2,6,0.333,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,
2563,Dahntay Jones,1610612763,MEM,24.0,30,60,0.5,5,13,0.385,25,57,0.439,10.0,19.0,0.526,13.0,34.0,0.382,0,7,0.0,0.0,0.0,0.0
2402,Dajuan Wagner,1610612739,CLE,22.0,5,11,0.455,5,8,0.625,3,10,0.3,1.0,4.0,0.25,1.0,3.0,0.333,3,19,0.158,,,
905,Dale Davis,1610612754,IND,36.0,94,152,0.618,8,40,0.2,10,42,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2863,Damien Wilkins,1610612760,SEA,25.0,39,57,0.684,11,21,0.524,8,32,0.25,3.0,8.0,0.375,0.0,7.0,0.0,12,43,0.279,0.0,0.0,0.0
1800,Damon Jones,1610612748,MIA,28.0,38,55,0.691,5,12,0.417,63,139,0.453,19.0,42.0,0.452,29.0,60.0,0.483,177,418,0.423,0.0,0.0,0.0
757,Damon Stoudamire,1610612757,POR,31.0,91,181,0.503,42,101,0.416,144,394,0.365,11.0,28.0,0.393,20.0,53.0,0.377,149,407,0.366,0.0,1.0,0.0
2245,Damone Brown,1610612764,WAS,26.0,11,20,0.55,2,6,0.333,6,25,0.24,0.0,0.0,0.0,0.0,0.0,0.0,4,11,0.364,0.0,0.0,0.0
2424,Dan Dickau,1610612740,NOH,26.0,82,176,0.466,30,77,0.39,110,260,0.423,7.0,25.0,0.28,16.0,31.0,0.516,61,187,0.326,0.0,0.0,0.0
2429,Dan Gadzuric,1610612749,MIL,27.0,212,354,0.599,23,67,0.343,8,30,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2091,Daniel Santiago,1610612749,MIL,29.0,4,9,0.444,1,4,0.25,2,8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,
1504,Danny Fortson,1610612760,SEA,29.0,110,211,0.521,8,14,0.571,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2032,Darius Miles,1610612757,POR,23.0,192,294,0.653,35,99,0.354,101,281,0.359,2.0,5.0,0.4,2.0,4.0,0.5,4,12,0.333,0.0,2.0,0.0
2443,Darius Songaila,1610612758,SAC,27.0,106,182,0.582,34,73,0.466,117,230,0.509,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0
2545,Darko Milicic,1610612765,DET,20.0,14,21,0.667,1,11,0.091,10,44,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,
353,Darrell Armstrong,1610612742,DAL,37.0,24,53,0.453,2,15,0.133,35,97,0.361,4.0,18.0,0.222,3.0,7.0,0.429,21,85,0.247,0.0,2.0,0.0
239,Darrick Martin,1610612746,LAC,34.0,2,6,0.333,2,6,0.333,7,20,0.35,0.0,1.0,0.0,0.0,1.0,0.0,5,16,0.313,0.0,0.0,0.0
1032,Darvin Ham,1610612765,DET,31.0,14,27,0.519,0,0,0.0,3,10,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,
2758,David Harrison,1610612754,IND,22.0,70,107,0.654,17,39,0.436,19,38,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
133,David Wesley,1610612745,HOU,34.0,73,127,0.575,4,18,0.222,140,381,0.367,10.0,32.0,0.313,39.0,94.0,0.415,68,186,0.366,0.0,2.0,0.0
2561,David West,1610612740,NOH,24.0,37,73,0.507,7,27,0.259,29,67,0.433,0.0,0.0,0.0,1.0,1.0,1.0,1,3,0.333,0.0,1.0,0.0
2205,DeSagana Diop,1610612739,CLE,23.0,11,22,0.5,4,11,0.364,5,34,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,,,
2052,DeShawn Stevenson,1610612753,ORL,24.0,77,163,0.472,1,24,0.042,71,172,0.413,3.0,8.0,0.375,3.0,6.0,0.5,19,52,0.365,0.0,1.0,0.0
2753,Delonte West,1610612738,BOS,21.0,25,41,0.61,1,2,0.5,16,46,0.348,2.0,9.0,0.222,6.0,17.0,0.353,16,40,0.4,0.0,0.0,0.0
2035,DerMarr Johnson,1610612743,DEN,25.0,106,155,0.684,6,14,0.429,20,54,0.37,11.0,32.0,0.344,24.0,50.0,0.48,18,66,0.273,0.0,0.0,0.0
1507,Derek Anderson,1610612757,POR,30.0,40,65,0.615,8,27,0.296,46,148,0.311,7.0,23.0,0.304,8.0,18.0,0.444,43,109,0.394,0.0,1.0,0.0
965,Derek Fisher,1610612744,GSW,30.0,46,94,0.489,17,54,0.315,126,316,0.399,22.0,56.0,0.393,16.0,42.0,0.381,70,191,0.366,0.0,2.0,0.0
934,Derrick Coleman,1610612765,DET,38.0,0,4,0.0,2,5,0.4,1,3,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,,,
2046,Desmond Mason,1610612749,MIL,27.0,250,449,0.557,55,153,0.359,172,469,0.367,0.0,1.0,0.0,0.0,1.0,0.0,1,4,0.25,0.0,2.0,0.0
1904,Devean George,1610612747,LAL,27.0,5,11,0.455,3,10,0.3,8,25,0.32,2.0,8.0,0.25,6.0,14.0,0.429,13,36,0.361,0.0,0.0,0.0
2484,Devin Brown,1610612759,SAS,26.0,70,122,0.574,17,40,0.425,41,126,0.325,9.0,25.0,0.36,13.0,33.0,0.394,23,62,0.371,0.0,1.0,0.0
2734,Devin Harris,1610612742,DAL,22.0,68,123,0.553,10,22,0.455,35,90,0.389,10.0,20.0,0.5,3.0,10.0,0.3,31,98,0.316,0.0,3.0,0.0
87,Dikembe Mutombo,1610612745,HOU,39.0,73,123,0.593,21,54,0.389,14,40,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1901,Dion Glover,1610612759,SAS,26.0,4,9,0.444,3,4,0.75,0,1,0.0,1.0,4.0,0.25,0.0,1.0,0.0,0,3,0.0,0.0,0.0,0.0
1717,Dirk Nowitzki,1610612742,DAL,27.0,172,272,0.632,59,130,0.454,341,815,0.418,3.0,3.0,1.0,7.0,23.0,0.304,81,200,0.405,0.0,2.0,0.0
2051,Donnell Harvey,1610612751,NJN,24.0,2,2,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,
2764,Donta Smith,1610612737,ATL,21.0,25,43,0.581,4,23,0.174,9,25,0.36,1.0,3.0,0.333,0.0,1.0,0.0,5,18,0.278,0.0,0.0,0.0
923,Donyell Marshall,1610612761,TOR,32.0,93,135,0.689,4,24,0.167,14,70,0.2,45.0,97.0,0.464,53.0,117.0,0.453,53,148,0.358,0.0,1.0,0.0
2748,Dorell Wright,1610612748,MIA,19.0,2,2,1.0,0,0,0.0,1,5,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0.0,,,
57,Doug Christie,1610612753,ORL,35.0,37,81,0.457,4,15,0.267,74,174,0.425,0.0,12.0,0.0,6.0,18.0,0.333,9,30,0.3,0.0,2.0,0.0
2400,Drew Gooden,1610612739,CLE,23.0,230,375,0.613,96,214,0.449,133,325,0.409,0.0,3.0,0.0,0.0,3.0,0.0,5,23,0.217,0.0,0.0,0.0
2730,Dwight Howard,1610612753,ORL,19.0,257,418,0.615,72,169,0.426,23,88,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0
2548,Dwyane Wade,1610612748,MIA,23.0,352,604,0.583,76,189,0.402,189,480,0.394,0.0,4.0,0.0,1.0,6.0,0.167,11,32,0.344,1.0,3.0,0.333
1863,Earl Boykins,1610612743,DEN,29.0,81,149,0.544,52,115,0.452,151,394,0.383,6.0,11.0,0.545,3.0,11.0,0.273,47,144,0.326,0.0,0.0,0.0
2248,Earl Watson,1610612763,MEM,26.0,116,226,0.513,20,53,0.377,48,112,0.429,4.0,15.0,0.267,3.0,13.0,0.231,45,134,0.336,0.0,1.0,0.0
2109,Eddie Gill,1610612754,IND,26.0,19,45,0.422,5,15,0.333,21,64,0.328,11.0,26.0,0.423,5.0,18.0,0.278,20,71,0.282,0.0,3.0,0.0
2204,Eddie Griffin,1610612750,MIN,23.0,66,119,0.555,28,72,0.389,41,127,0.323,3.0,4.0,0.75,1.0,2.0,0.5,63,198,0.318,0.0,0.0,0.0
2067,Eddie House,1610612758,SAC,27.0,14,31,0.452,8,21,0.381,99,217,0.456,14.0,24.0,0.583,10.0,15.0,0.667,20,57,0.351,0.0,1.0,0.0
224,Eddie Jones,1610612748,MIA,33.0,114,187,0.61,21,55,0.382,74,198,0.374,27.0,74.0,0.365,18.0,49.0,0.367,97,256,0.379,0.0,1.0,0.0
2201,Eddy Curry,1610612741,CHI,22.0,281,419,0.671,83,203,0.409,29,108,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2059,Eduardo Najera,1610612743,DEN,28.0,85,136,0.625,10,32,0.313,44,133,0.331,1.0,2.0,0.5,0.0,0.0,0.0,5,19,0.263,0.0,0.0,0.0
922,Elden Campbell,1610612765,DET,36.0,17,43,0.395,5,17,0.294,17,61,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0
1882,Elton Brand,1610612746,LAC,26.0,281,441,0.637,169,366,0.462,179,441,0.406,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0
2731,Emeka Okafor,1610612766,CHA,22.0,237,368,0.644,73,204,0.358,138,430,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
15,Eric Piatkowski,1610612741,CHI,34.0,28,50,0.56,3,8,0.375,23,66,0.348,15.0,34.0,0.441,7.0,14.0,0.5,35,86,0.407,,,
