Player_Info,Player_Info,Player_Info,Player_Info,Player_Info,Restricted Area,Restricted Area,Restricted Area,In The Paint (Non-RA),In The Paint (Non-RA),In The Paint (Non-RA),Mid-Range,Mid-Range,Mid-Range,Left Corner 3,Left Corner 3,Left Corner 3,Right Corner 3,Right Corner 3,Right Corner 3,Above the Break 3,Above the Break 3,Above the Break 3,Backcourt,Backcourt,Backcourt
101165,Alex Acker,1610612765,DET,23.0,0,3,0.0,1.0,1.0,1.0,2.0,7.0,0.286,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0
2637,Alex Scales,1610612759,SAS,27.0,0,0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,
947,Allen Iverson,1610612755,PHI,31.0,306,553,0.553,129.0,293.0,0.44,308.0,754.0,0.408,10.0,30.0,0.333,0.0,5.0,0.0,62.0,187.0,0.332,0.0,0.0,0.0
297,Alonzo Mourning,1610612748,MIA,36.0,142,191,0.743,35.0,91.0,0.385,11.0,32.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1541,Alvin Williams,1610612761,TOR,31.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,
2405,Amar'e Stoudemire,1610612756,PHX,23.0,6,10,0.6,1.0,8.0,0.125,2.0,8.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
101161,Amir Johnson,1610612765,DET,19.0,5,6,0.833,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,,,
2760,Anderson Varejao,1610612739,CLE,23.0,67,111,0.604,1.0,7.0,0.143,11.0,31.0,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
101154,Andray Blatche,1610612764,WAS,19.0,11,21,0.524,1.0,5.0,0.2,11.0,28.0,0.393,0.0,3.0,0.0,0.0,4.0,0.0,3.0,6.0,0.5,0.0,0.0,0.0
2857,Andre Barrett,1610612761,TOR,24.0,15,32,0.469,4.0,10.0,0.4,17.0,48.0,0.354,1.0,3.0,0.333,0.0,3.0,0.0,1.0,8.0,0.125,,,
2738,Andre Iguodala,1610612755,PHI,22.0,223,342,0.652,22.0,69.0,0.319,43.0,120.0,0.358,8.0,21.0,0.381,31.0,74.0,0.419,17.0,59.0,0.288,0.0,3.0,0.0
1889,Andre Miller,1610612743,DEN,30.0,202,363,0.556,45.0,110.0,0.409,152.0,372.0,0.409,0.0,1.0,0.0,1.0,2.0,0.5,3.0,14.0,0.214,1.0,10.0,0.1
101261,Andre Owens,1610612762,UTA,25.0,9,24,0.375,1.0,2.0,0.5,14.0,32.0,0.438,0.0,0.0,0.0,0.0,1.0,0.0,3.0,14.0,0.214,0.0,1.0,0.0
1905,Andrei Kirilenko,1610612762,UTA,25.0,224,366,0.612,16.0,63.0,0.254,60.0,184.0,0.326,1.0,2.0,0.5,4.0,11.0,0.364,31.0,104.0,0.298,0.0,0.0,0.0
2804,Andres Nocioni,1610612741,CHI,26.0,157,287,0.547,34.0,72.0,0.472,99.0,234.0,0.423,14.0,32.0,0.438,20.0,52.0,0.385,59.0,154.0,0.383,0.0,0.0,0.0
101106,Andrew Bogut,1610612749,MIL,21.0,259,428,0.605,36.0,97.0,0.371,28.0,78.0,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
101115,Andrew Bynum,1610612747,LAL,18.0,22,49,0.449,9.0,27.0,0.333,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2740,Andris Biedrins,1610612744,GSW,20.0,107,153,0.699,10.0,26.0,0.385,1.0,6.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Anfernee Hardaway,1610612752,NYK,34.0,1,2,0.5,1.0,1.0,1.0,2.0,10.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
1712,Antawn Jamison,1610612764,WAS,30.0,201,338,0.595,112.0,253.0,0.443,200.0,530.0,0.377,16.0,37.0,0.432,19.0,51.0,0.373,112.0,284.0,0.394,0.0,1.0,0.0
1853,Anthony Carter,1610612750,MIN,31.0,22,49,0.449,5.0,6.0,0.833,22.0,67.0,0.328,0.0,0.0,0.0,0.0,2.0,0.0,4.0,10.0,0.4,0.0,3.0,0.0
924,Anthony Goldwire,1610612746,LAC,34.0,0,2,0.0,0.0,1.0,0.0,1.0,2.0,0.5,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
101219,Anthony Grundy,1610612737,ATL,27.0,12,15,0.8,2.0,4.0,0.5,0.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,4.0,11.0,0.364,,,
1533,Anthony Johnson,1610612754,IND,31.0,80,127,0.63,42.0,93.0,0.452,94.0,228.0,0.412,4.0,19.0,0.211,6.0,18.0,0.333,41.0,116.0,0.353,0.0,2.0,0.0
101194,Anthony Roberson,1610612763,MEM,23.0,2,7,0.286,0.0,0.0,0.0,7.0,14.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,3.0,8.0,0.375,,,
952,Antoine Walker,1610612748,MIA,29.0,177,310,0.571,65.0,165.0,0.394,13.0,41.0,0.317,14.0,36.0,0.389,10.0,26.0,0.385,112.0,320.0,0.35,0.0,0.0,0.0
101120,Antoine Wright,1610612751,NJN,22.0,22,41,0.537,2.0,4.0,0.5,4.0,21.0,0.19,0.0,5.0,0.0,1.0,4.0,0.25,0.0,6.0,0.0,0.0,0.0,0.0
2766,Antonio Burks,1610612763,MEM,26.0,21,47,0.447,3.0,14.0,0.214,26.0,77.0,0.338,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,0.0,1.0,0.0
1498,Antonio Daniels,1610612764,WAS,31.0,113,175,0.646,35.0,98.0,0.357,59.0,176.0,0.335,1.0,6.0,0.167,4.0,14.0,0.286,18.0,81.0,0.222,0.0,0.0,0.0
213,Antonio Davis,1610612761,TOR,37.0,49,94,0.521,9.0,28.0,0.321,24.0,67.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
686,Antonio McDyess,1610612765,DET,31.0,104,143,0.727,10.0,30.0,0.333,171.0,385.0,0.444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
101178,Arvydas Macijauskas,1610612740,NOK,26.0,6,7,0.857,1.0,3.0,0.333,4.0,19.0,0.211,1.0,1.0,1.0,1.0,2.0,0.5,1.0,9.0,0.111,,,
1506,Austin Croshere,1610612754,IND,31.0,47,76,0.618,3.0,10.0,0.3,28.0,59.0,0.475,8.0,23.0,0.348,1.0,7.0,0.143,45.0,109.0,0.413,0.0,1.0,0.0
2852,Awvee Storey,1610612764,WAS,29.0,8,9,0.889,1.0,1.0,1.0,4.0,24.0,0.167,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.5,,,
1884,Baron Davis,1610612744,GSW,27.0,141,248,0.569,26.0,84.0,0.31,66.0,205.0,0.322,8.0,15.0,0.533,8.0,25.0,0.32,86.0,278.0,0.309,0.0,6.0,0.0
2732,Ben Gordon,1610612741,CHI,23.0,87,197,0.442,42.0,106.0,0.396,191.0,467.0,0.409,22.0,50.0,0.44,27.0,62.0,0.435,117.0,269.0,0.435,0.0,1.0,0.0
1112,Ben Wallace,1610612765,DET,31.0,213,353,0.603,10.0,44.0,0.227,14.0,64.0,0.219,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2757,Beno Udrih,1610612759,SAS,23.0,49,81,0.605,8.0,26.0,0.308,25.0,56.0,0.446,5.0,14.0,0.357,4.0,11.0,0.364,15.0,44.0,0.341,0.0,1.0,0.0
2774,Bernard Robinson,1610612766,CHA,25.0,110,202,0.545,12.0,45.0,0.267,33.0,97.0,0.34,2.0,2.0,1.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0
2873,Billy Thomas,1610612764,WAS,30.0,1,1,1.0,0.0,0.0,0.0,2.0,9.0,0.222,4.0,10.0,0.4,2.0,3.0,0.667,4.0,16.0,0.25,0.0,1.0,0.0
448,Bo Outlaw,1610612753,ORL,35.0,29,42,0.69,3.0,11.0,0.273,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,Bobby Jackson,1610612763,MEM,33.0,87,177,0.492,14.0,47.0,0.298,56.0,193.0,0.29,20.0,38.0,0.526,33.0,78.0,0.423,76.0,214.0,0.355,0.0,1.0,0.0
2250,Bobby Simmons,1610612749,MIL,26.0,90,174,0.517,16.0,49.0,0.327,155.0,335.0,0.463,26.0,61.0,0.426,11.0,34.0,0.324,68.0,155.0,0.439,0.0,0.0,0.0
101238,Boniface Ndong,1610612746,LAC,28.0,8,13,0.615,6.0,13.0,0.462,8.0,26.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1719,Bonzi Wells,1610612758,SAC,29.0,184,305,0.603,28.0,77.0,0.364,62.0,186.0,0.333,6.0,18.0,0.333,2.0,15.0,0.133,2.0,10.0,0.2,0.0,2.0,0.0
2564,Boris Diaw,1610612756,PHX,24.0,252,386,0.653,58.0,129.0,0.45,131.0,308.0,0.425,2.0,5.0,0.4,3.0,12.0,0.25,3.0,12.0,0.25,0.0,1.0,0.0
2411,Bostjan Nachbar,1610612751,NJN,25.0,21,37,0.568,2.0,10.0,0.2,12.0,38.0,0.316,3.0,12.0,0.25,3.0,10.0,0.3,13.0,49.0,0.265,0.0,0.0,0.0
101152,Bracey Wright,1610612750,MIN,21.0,4,6,0.667,2.0,8.0,0.25,9.0,20.0,0.45,0.0,2.0,0.0,1.0,1.0,1.0,5.0,14.0,0.357,,,
1802,Brad Miller,1610612758,SAC,30.0,133,208,0.639,60.0,121.0,0.496,207.0,460.0,0.45,2.0,8.0,0.25,8.0,16.0,0.5,24.0,62.0,0.387,0.0,2.0,0.0
101138,Brandon Bass,1610612740,NOK,21.0,19,33,0.576,6.0,17.0,0.353,3.0,20.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,Brendan Haywood,1610612764,WAS,26.0,168,258,0.651,49.0,137.0,0.358,5.0,37.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,Brent Barry,1610612759,SAS,34.0,43,65,0.662,9.0,25.0,0.36,24.0,54.0,0.444,13.0,30.0,0.433,18.0,30.0,0.6,49.0,141.0,0.348,0.0,0.0,0.0
1510,Brevin Knight,1610612766,CHA,30.0,93,207,0.449,33.0,95.0,0.347,179.0,457.0,0.392,1.0,1.0,1.0,0.0,0.0,0.0,2.0,12.0,0.167,0.0,0.0,0.0
2073,Brian Cardinal,1610612763,MEM,29.0,14,24,0.583,3.0,10.0,0.3,16.0,48.0,0.333,4.0,5.0,0.8,3.0,4.0,0.75,6.0,19.0,0.316,0.0,1.0,0.0
2567,Brian Cook,1610612747,LAL,25.0,76,129,0.589,23.0,42.0,0.548,126.0,256.0,0.492,1.0,3.0,0.333,1.0,3.0,0.333,34.0,77.0,0.442,0.0,1.0,0.0
258,Brian Grant,1610612756,PHX,34.0,8,14,0.571,1.0,2.0,0.5,18.0,49.0,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,Brian Scalabrine,1610612738,BOS,28.0,21,37,0.568,4.0,7.0,0.571,18.0,62.0,0.29,4.0,18.0,0.222,7.0,17.0,0.412,20.0,52.0,0.385,0.0,0.0,0.0
1730,Brian Skinner,1610612757,POR,30.0,46,76,0.605,27.0,54.0,0.5,9.0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,Bruce Bowen,1610612759,SAS,35.0,38,81,0.469,20.0,50.0,0.4,70.0,161.0,0.435,66.0,143.0,0.462,34.0,85.0,0.4,4.0,15.0,0.267,0.0,1.0,0.0
935,Bryon Russell,1610612743,DEN,35.0,0,0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
101139,CJ Miles,1610612762,UTA,19.0,8,17,0.471,2.0,4.0,0.5,13.0,35.0,0.371,0.0,2.0,0.0,0.0,2.0,0.0,5.0,15.0,0.333,0.0,1.0,0.0
384,Calbert Cheaney,1610612744,GSW,34.0,4,16,0.25,5.0,9.0,0.556,33.0,75.0,0.44,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
1916,Calvin Booth,1610612764,WAS,30.0,10,15,0.667,2.0,5.0,0.4,7.0,25.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0
2306,Carlos Arroyo,1610612753,ORL,26.0,49,95,0.516,22.0,52.0,0.423,90.0,211.0,0.427,0.0,1.0,0.0,0.0,1.0,0.0,7.0,18.0,0.389,0.0,0.0,0.0
2430,Carlos Boozer,1610612762,UTA,24.0,127,179,0.709,30.0,72.0,0.417,62.0,148.0,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,Carlos Delfino,1610612765,DET,23.0,41,78,0.526,2.0,7.0,0.286,28.0,81.0,0.346,6.0,13.0,0.462,7.0,19.0,0.368,7.0,27.0,0.259,0.0,1.0,0.0
2546,Carmelo Anthony,1610612743,DEN,22.0,423,687,0.616,32.0,90.0,0.356,264.0,643.0,0.411,1.0,7.0,0.143,5.0,16.0,0.313,31.0,124.0,0.25,0.0,5.0,0.0
2406,Caron Butler,1610612764,WAS,26.0,190,307,0.619,59.0,144.0,0.41,204.0,515.0,0.396,1.0,7.0,0.143,4.0,11.0,0.364,36.0,99.0,0.364,0.0,3.0,0.0
101112,Channing Frye,1610612752,NYK,23.0,109,185,0.589,51.0,122.0,0.418,142.0,324.0,0.438,1.0,2.0,0.5,1.0,1.0,1.0,1.0,6.0,0.167,0.0,0.0,0.0
1520,Charles Smith,1610612743,DEN,30.0,7,14,0.5,0.0,3.0,0.0,8.0,17.0,0.471,2.0,7.0,0.286,3.0,8.0,0.375,10.0,23.0,0.435,0.0,0.0,0.0
2294,Charlie Bell,1610612749,MIL,27.0,63,112,0.563,4.0,10.0,0.4,42.0,121.0,0.347,13.0,33.0,0.394,11.0,26.0,0.423,47.0,108.0,0.435,0.0,0.0,0.0
101111,Charlie Villanueva,1610612761,TOR,21.0,203,325,0.625,78.0,154.0,0.506,84.0,248.0,0.339,9.0,34.0,0.265,20.0,52.0,0.385,41.0,127.0,0.323,0.0,0.0,0.0
1497,Chauncey Billups,1610612765,DET,29.0,84,197,0.426,29.0,59.0,0.492,125.0,330.0,0.379,16.0,35.0,0.457,17.0,33.0,0.515,152.0,358.0,0.425,0.0,0.0,0.0
2365,Chris Andersen,1610612740,NOK,27.0,50,82,0.61,1.0,2.0,0.5,5.0,14.0,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,Chris Bosh,1610612761,TOR,22.0,227,351,0.647,62.0,155.0,0.4,260.0,569.0,0.457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2768,Chris Duhon,1610612741,CHI,23.0,72,148,0.486,11.0,31.0,0.355,32.0,81.0,0.395,23.0,44.0,0.523,11.0,27.0,0.407,66.0,202.0,0.327,0.0,5.0,0.0
2549,Chris Kaman,1610612746,LAC,24.0,202,348,0.58,137.0,266.0,0.515,30.0,90.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2036,Chris Mihm,1610612747,LAL,26.0,127,212,0.599,69.0,146.0,0.473,34.0,101.0,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101108,Chris Paul,1610612740,NOK,21.0,175,340,0.515,66.0,147.0,0.449,116.0,283.0,0.41,3.0,15.0,0.2,3.0,4.0,0.75,44.0,156.0,0.282,0.0,2.0,0.0
101147,Chris Taft,1610612744,GSW,21.0,16,27,0.593,4.0,7.0,0.571,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Chris Webber,1610612755,PHI,33.0,214,384,0.557,126.0,295.0,0.427,256.0,666.0,0.384,1.0,2.0,0.5,5.0,13.0,0.385,15.0,61.0,0.246,0.0,1.0,0.0
2404,Chris Wilcox,1610612760,SEA,23.0,169,231,0.732,51.0,118.0,0.432,37.0,99.0,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
101236,Chuck Hayes,1610612745,HOU,23.0,53,90,0.589,5.0,10.0,0.5,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1088,Chucky Atkins,1610612763,MEM,31.0,58,116,0.5,11.0,33.0,0.333,60.0,151.0,0.397,6.0,14.0,0.429,11.0,31.0,0.355,80.0,225.0,0.356,0.0,3.0,0.0
361,Clifford Robinson,1610612751,NJN,39.0,47,77,0.61,19.0,47.0,0.404,92.0,213.0,0.432,8.0,22.0,0.364,13.0,32.0,0.406,40.0,121.0,0.331,0.0,1.0,0.0
1894,Corey Maggette,1610612746,LAC,26.0,67,108,0.62,7.0,25.0,0.28,69.0,171.0,0.404,6.0,11.0,0.545,3.0,5.0,0.6,15.0,53.0,0.283,0.0,2.0,0.0
722,Corliss Williamson,1610612758,SAC,32.0,20,39,0.513,14.0,33.0,0.424,7.0,29.0,0.241,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,Cuttino Mobley,1610612746,LAC,30.0,121,230,0.526,59.0,125.0,0.472,166.0,408.0,0.407,11.0,37.0,0.297,15.0,36.0,0.417,57.0,171.0,0.333,0.0,1.0,0.0
2788,DJ Mbenga,1610612742,DAL,25.0,13,20,0.65,10.0,18.0,0.556,9.0,21.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2563,Dahntay Jones,1610612763,MEM,25.0,60,98,0.612,7.0,25.0,0.28,39.0,119.0,0.328,1.0,8.0,0.125,2.0,12.0,0.167,0.0,1.0,0.0,0.0,0.0,0.0
905,Dale Davis,1610612765,DET,37.0,7,13,0.538,0.0,1.0,0.0,2.0,9.0,0.222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2863,Damien Wilkins,1610612760,SEA,26.0,102,150,0.68,26.0,68.0,0.382,51.0,161.0,0.317,8.0,15.0,0.533,3.0,13.0,0.231,3.0,28.0,0.107,0.0,0.0,0.0
1800,Damon Jones,1610612739,CLE,29.0,21,37,0.568,2.0,9.0,0.222,27.0,74.0,0.365,23.0,54.0,0.426,28.0,69.0,0.406,89.0,248.0,0.359,0.0,0.0,0.0
757,Damon Stoudamire,1610612763,MEM,32.0,37,84,0.44,6.0,17.0,0.353,35.0,82.0,0.427,1.0,3.0,0.333,4.0,11.0,0.364,31.0,90.0,0.344,0.0,0.0,0.0
2424,Dan Dickau,1610612738,BOS,27.0,3,11,0.273,0.0,1.0,0.0,4.0,14.0,0.286,1.0,4.0,0.25,2.0,4.0,0.5,7.0,11.0,0.636,0.0,1.0,0.0
2429,Dan Gadzuric,1610612749,MIL,28.0,141,213,0.662,20.0,56.0,0.357,10.0,39.0,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
101137,Daniel Ewing,1610612746,LAC,23.0,33,63,0.524,5.0,17.0,0.294,37.0,97.0,0.381,6.0,13.0,0.462,3.0,7.0,0.429,13.0,56.0,0.232,0.0,2.0,0.0
1504,Danny Fortson,1610612760,SEA,30.0,24,43,0.558,3.0,8.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101122,Danny Granger,1610612754,IND,23.0,92,164,0.561,15.0,36.0,0.417,84.0,185.0,0.454,8.0,19.0,0.421,7.0,15.0,0.467,15.0,57.0,0.263,0.0,2.0,0.0
2032,Darius Miles,1610612757,POR,24.0,115,182,0.632,31.0,73.0,0.425,87.0,245.0,0.355,0.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,0.25,0.0,0.0,0.0
2443,Darius Songaila,1610612741,CHI,28.0,93,168,0.554,30.0,63.0,0.476,111.0,255.0,0.435,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0
2545,Darko Milicic,1610612753,ORL,21.0,50,78,0.641,21.0,37.0,0.568,48.0,117.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
353,Darrell Armstrong,1610612742,DAL,38.0,14,29,0.483,5.0,10.0,0.5,13.0,41.0,0.317,6.0,11.0,0.545,1.0,5.0,0.2,4.0,30.0,0.133,0.0,2.0,0.0
239,Darrick Martin,1610612761,TOR,35.0,7,20,0.35,3.0,6.0,0.5,8.0,31.0,0.258,2.0,7.0,0.286,2.0,5.0,0.4,12.0,28.0,0.429,0.0,0.0,0.0
2758,David Harrison,1610612754,IND,23.0,101,169,0.598,30.0,73.0,0.411,17.0,52.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101135,David Lee,1610612752,NYK,23.0,102,152,0.671,8.0,30.0,0.267,27.0,47.0,0.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,David Wesley,1610612745,HOU,35.0,53,91,0.582,7.0,28.0,0.25,67.0,172.0,0.39,11.0,34.0,0.324,22.0,56.0,0.393,66.0,179.0,0.369,0.0,1.0,0.0
2561,David West,1610612740,NOK,25.0,217,363,0.598,61.0,137.0,0.445,249.0,525.0,0.474,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.273,0.0,0.0,0.0
2205,DeSagana Diop,1610612742,DAL,24.0,61,97,0.629,6.0,19.0,0.316,7.0,36.0,0.194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
2052,DeShawn Stevenson,1610612753,ORL,25.0,178,330,0.539,10.0,38.0,0.263,169.0,398.0,0.425,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,0.1,0.0,3.0,0.0
2753,Delonte West,1610612738,BOS,22.0,134,222,0.604,15.0,38.0,0.395,101.0,207.0,0.488,10.0,27.0,0.37,22.0,57.0,0.386,50.0,128.0,0.391,1.0,5.0,0.2
101184,Deng Gai,1610612755,PHI,24.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
2035,DerMarr Johnson,1610612743,DEN,26.0,52,76,0.684,2.0,15.0,0.133,22.0,55.0,0.4,10.0,37.0,0.27,23.0,62.0,0.371,23.0,61.0,0.377,0.0,0.0,0.0
1507,Derek Anderson,1610612748,MIA,31.0,23,40,0.575,5.0,18.0,0.278,40.0,111.0,0.36,9.0,25.0,0.36,6.0,15.0,0.4,25.0,94.0,0.266,0.0,0.0,0.0
965,Derek Fisher,1610612744,GSW,31.0,71,151,0.47,27.0,73.0,0.37,150.0,370.0,0.405,26.0,58.0,0.448,11.0,36.0,0.306,79.0,199.0,0.397,0.0,0.0,0.0
101114,Deron Williams,1610612762,UTA,22.0,99,201,0.493,25.0,64.0,0.391,124.0,323.0,0.384,7.0,10.0,0.7,3.0,7.0,0.429,80.0,199.0,0.402,1.0,1.0,1.0
2583,Derrick Zimmerman,1610612751,NJN,24.0,1,2,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2046,Desmond Mason,1610612740,NOK,28.0,152,289,0.526,57.0,185.0,0.308,65.0,210.0,0.31,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
1904,Devean George,1610612747,LAL,28.0,44,88,0.5,14.0,31.0,0.452,62.0,146.0,0.425,16.0,42.0,0.381,15.0,32.0,0.469,19.0,85.0,0.224,0.0,1.0,0.0
2484,Devin Brown,1610612762,UTA,27.0,102,184,0.554,14.0,55.0,0.255,51.0,169.0,0.302,5.0,12.0,0.417,12.0,28.0,0.429,23.0,77.0,0.299,0.0,2.0,0.0
101209,Devin Green,1610612747,LAL,23.0,4,9,0.444,1.0,4.0,0.25,1.0,13.0,0.077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2734,Devin Harris,1610612742,DAL,23.0,121,213,0.568,14.0,48.0,0.292,50.0,123.0,0.407,0.0,1.0,0.0,0.0,1.0,0.0,5.0,15.0,0.333,0.0,4.0,0.0
