Player_Info,Player_Info,Player_Info,Player_Info,Player_Info,Restricted Area,Restricted Area,Restricted Area,In The Paint (Non-RA),In The Paint (Non-RA),In The Paint (Non-RA),Mid-Range,Mid-Range,Mid-Range,Left Corner 3,Left Corner 3,Left Corner 3,Right Corner 3,Right Corner 3,Right Corner 3,Above the Break 3,Above the Break 3,Above the Break 3,Backcourt,Backcourt,Backcourt
PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT
201985,AJ Price,1610612754,IND,23.0,38,65,0.585,14.0,38.0,0.368,33.0,77.0,0.429,5.0,18.0,0.278,5.0,20.0,0.25,50.0,135.0,0.37,0.0,1.0,0.0
201166,Aaron Brooks,1610612745,HOU,25.0,168,347,0.484,69.0,151.0,0.457,129.0,307.0,0.42,19.0,38.0,0.5,20.0,42.0,0.476,169.0,440.0,0.384,0.0,5.0,0.0
201189,Aaron Gray,1610612740,NOH,25.0,30,52,0.577,9.0,20.0,0.45,3.0,10.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201151,Acie Law,1610612741,CHI,25.0,26,45,0.578,2.0,8.0,0.25,2.0,6.0,0.333,1.0,1.0,1.0,1.0,4.0,0.25,3.0,11.0,0.273,0.0,0.0,0.0
200747,Adam Morrison,1610612747,LAL,25.0,6,10,0.6,12.0,22.0,0.545,9.0,32.0,0.281,1.0,4.0,0.25,0.0,4.0,0.0,4.0,13.0,0.308,0.0,0.0,0.0
1733,Al Harrington,1610612752,NYK,30.0,218,362,0.602,22.0,64.0,0.344,68.0,195.0,0.349,20.0,59.0,0.339,13.0,34.0,0.382,106.0,314.0,0.338,1.0,2.0,0.5
201143,Al Horford,1610612737,ATL,24.0,233,328,0.71,114.0,260.0,0.438,119.0,258.0,0.461,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2744,Al Jefferson,1610612750,MIN,25.0,248,366,0.678,150.0,302.0,0.497,162.0,453.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
201154,Al Thornton,1610612764,WAS,26.0,165,259,0.637,30.0,89.0,0.337,114.0,297.0,0.384,1.0,1.0,1.0,0.0,1.0,0.0,10.0,28.0,0.357,0.0,1.0,0.0
201169,Alando Tucker,1610612750,MIN,26.0,11,18,0.611,2.0,7.0,0.286,3.0,7.0,0.429,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.25,,,
201582,Alexis Ajinca,1610612766,CHA,22.0,4,4,1.0,0.0,2.0,0.0,1.0,4.0,0.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
947,Allen Iverson,1610612755,PHI,35.0,31,65,0.477,19.0,48.0,0.396,77.0,178.0,0.433,1.0,1.0,1.0,0.0,0.0,0.0,8.0,23.0,0.348,0.0,1.0,0.0
202087,Alonzo Gee,1610612764,WAS,23.0,18,36,0.5,2.0,7.0,0.286,1.0,7.0,0.143,2.0,2.0,1.0,1.0,2.0,0.5,4.0,5.0,0.8,0.0,0.0,0.0
2405,Amar'e Stoudemire,1610612756,PHX,27.0,378,560,0.675,177.0,345.0,0.513,148.0,353.0,0.419,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,0.0,2.0,0.0
101161,Amir Johnson,1610612761,TOR,23.0,167,233,0.717,24.0,56.0,0.429,17.0,41.0,0.415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2760,Anderson Varejao,1610612739,CLE,27.0,212,307,0.691,32.0,76.0,0.421,22.0,79.0,0.278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,0.0,1.0,0.0
101154,Andray Blatche,1610612764,WAS,23.0,221,369,0.599,82.0,188.0,0.436,162.0,398.0,0.407,5.0,13.0,0.385,3.0,6.0,0.5,5.0,24.0,0.208,0.0,1.0,0.0
2738,Andre Iguodala,1610612755,PHI,26.0,212,313,0.677,35.0,90.0,0.389,155.0,414.0,0.374,5.0,22.0,0.227,12.0,31.0,0.387,77.0,243.0,0.317,0.0,7.0,0.0
1889,Andre Miller,1610612757,POR,34.0,214,357,0.599,45.0,123.0,0.366,129.0,348.0,0.371,2.0,7.0,0.286,0.0,3.0,0.0,14.0,62.0,0.226,0.0,8.0,0.0
200745,Andrea Bargnani,1610612761,TOR,24.0,163,242,0.674,78.0,179.0,0.436,175.0,397.0,0.441,5.0,8.0,0.625,0.0,2.0,0.0,115.0,311.0,0.37,1.0,4.0,0.25
1905,Andrei Kirilenko,1610612762,UTA,29.0,157,223,0.704,3.0,25.0,0.12,58.0,145.0,0.4,2.0,6.0,0.333,3.0,11.0,0.273,21.0,72.0,0.292,0.0,0.0,0.0
2804,Andres Nocioni,1610612758,SAC,30.0,66,131,0.504,24.0,78.0,0.308,48.0,129.0,0.372,10.0,21.0,0.476,13.0,36.0,0.361,73.0,192.0,0.38,0.0,0.0,0.0
101106,Andrew Bogut,1610612749,MIL,25.0,271,428,0.633,155.0,371.0,0.418,47.0,109.0,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
101115,Andrew Bynum,1610612747,LAL,22.0,264,382,0.691,99.0,229.0,0.432,29.0,76.0,0.382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2740,Andris Biedrins,1610612744,GSW,24.0,65,98,0.663,15.0,37.0,0.405,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,Antawn Jamison,1610612739,CLE,34.0,200,314,0.637,80.0,177.0,0.452,113.0,298.0,0.379,7.0,28.0,0.25,10.0,41.0,0.244,68.0,178.0,0.382,0.0,0.0,0.0
1853,Anthony Carter,1610612743,DEN,35.0,32,48,0.667,7.0,15.0,0.467,20.0,55.0,0.364,2.0,9.0,0.222,5.0,15.0,0.333,10.0,39.0,0.256,0.0,0.0,0.0
1533,Anthony Johnson,1610612753,ORL,35.0,13,25,0.52,6.0,16.0,0.375,17.0,31.0,0.548,3.0,6.0,0.5,2.0,5.0,0.4,8.0,28.0,0.286,0.0,0.0,0.0
201627,Anthony Morrow,1610612744,GSW,24.0,56,110,0.509,39.0,75.0,0.52,94.0,211.0,0.445,28.0,56.0,0.5,18.0,41.0,0.439,94.0,210.0,0.448,0.0,0.0,0.0
