Player_Info,Player_Info,Player_Info,Player_Info,Player_Info,Restricted Area,Restricted Area,Restricted Area,In The Paint (Non-RA),In The Paint (Non-RA),In The Paint (Non-RA),Mid-Range,Mid-Range,Mid-Range,Left Corner 3,Left Corner 3,Left Corner 3,Right Corner 3,Right Corner 3,Right Corner 3,Above the Break 3,Above the Break 3,Above the Break 3,Backcourt,Backcourt,Backcourt
1905,Andrei Kirilenko,1610612762,UTA,22.0,218,318,0.686,3,29,0.103,57,182,0.313,2.0,13.0,0.154,6.0,13.0,0.462,29,85,0.341,0.0,2.0,0.0
692,Andrew DeClercq,1610612753,ORL,30.0,128,216,0.593,16,41,0.39,5,22,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
358,Anfernee Hardaway,1610612756,PHX,31.0,74,128,0.578,26,77,0.338,132,297,0.444,3.0,5.0,0.6,3.0,10.0,0.3,18,56,0.321,0.0,0.0,0.0
1738,Ansu Sesay,1610612760,SEA,26.0,24,45,0.533,2,9,0.222,15,53,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1712,Antawn Jamison,1610612744,GSW,27.0,208,294,0.707,188,396,0.475,230,572,0.402,5.0,26.0,0.192,23.0,53.0,0.434,37,129,0.287,0.0,1.0,0.0
1853,Anthony Carter,1610612748,MIA,28.0,32,57,0.561,8,23,0.348,43,145,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,4.0,0.0
924,Anthony Goldwire,1610612764,WAS,31.0,2,5,0.4,0,0,0.0,4,11,0.364,0.0,1.0,0.0,0.0,1.0,0.0,3,7,0.429,0.0,0.0,0.0
1533,Anthony Johnson,1610612751,NJN,28.0,38,58,0.655,17,45,0.378,35,93,0.376,1.0,3.0,0.333,1.0,2.0,0.5,11,30,0.367,0.0,0.0,0.0
193,Anthony Mason,1610612749,MIL,36.0,84,149,0.564,52,105,0.495,55,138,0.399,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0
324,Anthony Peeler,1610612750,MIN,33.0,47,84,0.56,6,32,0.188,113,282,0.401,5.0,19.0,0.263,12.0,28.0,0.429,69,164,0.421,0.0,0.0,0.0
2541,Antoine Rigaudeau,1610612742,DAL,31.0,4,8,0.5,0,0,0.0,3,22,0.136,1.0,2.0,0.5,0.0,2.0,0.0,0,1,0.0,0.0,0.0,0.0
952,Antoine Walker,1610612738,BOS,26.0,246,459,0.536,112,330,0.339,58,184,0.315,16.0,54.0,0.296,7.0,19.0,0.368,164,508,0.323,0.0,0.0,0.0
1498,Antonio Daniels,1610612757,POR,28.0,36,56,0.643,13,26,0.5,17,46,0.37,3.0,4.0,0.75,6.0,10.0,0.6,9,42,0.214,0.0,2.0,0.0
213,Antonio Davis,1610612761,TOR,34.0,106,208,0.51,32,97,0.33,123,336,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
176,Antonio Harvey,1610612737,ATL,32.0,2,2,1.0,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,
1609,Art Long,1610612761,TOR,30.0,16,33,0.485,2,15,0.133,8,24,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.667,,,
717,Arvydas Sabonis,1610612757,POR,38.0,89,152,0.586,36,96,0.375,44,107,0.411,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0.5,0.0,0.0,0.0
1506,Austin Croshere,1610612754,IND,28.0,30,57,0.526,3,5,0.6,26,78,0.333,2.0,9.0,0.222,5.0,13.0,0.385,20,47,0.426,0.0,0.0,0.0
422,Avery Johnson,1610612742,DAL,38.0,37,78,0.474,12,30,0.4,14,40,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0
1884,Baron Davis,1610612740,NOH,24.0,131,239,0.548,30,82,0.366,72,195,0.369,7.0,12.0,0.583,6.0,21.0,0.286,86,247,0.348,0.0,2.0,0.0
1112,Ben Wallace,1610612765,DET,28.0,168,284,0.592,14,42,0.333,27,105,0.257,0.0,0.0,0.0,0.0,1.0,0.0,1,4,0.25,0.0,1.0,0.0
902,Bimbo Coles,1610612738,BOS,35.0,7,19,0.368,4,19,0.211,38,98,0.388,2.0,6.0,0.333,1.0,8.0,0.125,4,15,0.267,0.0,3.0,0.0
448,Bo Outlaw,1610612756,PHX,32.0,126,203,0.621,18,41,0.439,9,32,0.281,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0
682,Bob Sura,1610612744,GSW,30.0,84,146,0.575,11,44,0.25,12,53,0.226,4.0,10.0,0.4,7.0,12.0,0.583,17,63,0.27,0.0,0.0,0.0
1517,Bobby Jackson,1610612758,SAC,30.0,140,217,0.645,14,47,0.298,98,235,0.417,18.0,53.0,0.34,27.0,62.0,0.435,43,115,0.374,0.0,3.0,0.0
2250,Bobby Simmons,1610612764,WAS,23.0,14,31,0.452,1,9,0.111,29,67,0.433,0.0,0.0,0.0,0.0,2.0,0.0,0,3,0.0,0.0,0.0,0.0
1719,Bonzi Wells,1610612757,POR,26.0,220,358,0.615,30,87,0.345,149,415,0.359,11.0,32.0,0.344,10.0,34.0,0.294,17,59,0.288,0.0,5.0,0.0
2411,Bostjan Nachbar,1610612745,HOU,22.0,6,9,0.667,0,1,0.0,3,11,0.273,0.0,4.0,0.0,0.0,2.0,0.0,2,4,0.5,,,
1802,Brad Miller,1610612754,IND,27.0,184,296,0.622,29,86,0.337,111,269,0.413,0.0,1.0,0.0,1.0,1.0,1.0,4,14,0.286,0.0,0.0,0.0
2220,Brandon Armstrong,1610612751,NJN,23.0,2,4,0.5,0,2,0.0,6,15,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1,5,0.2,0.0,0.0,0.0
1585,Brandon Williams,1610612737,ATL,28.0,0,0,0.0,0,3,0.0,1,3,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,,,
2217,Brendan Haywood,1610612764,WAS,23.0,139,220,0.632,18,64,0.281,16,55,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
699,Brent Barry,1610612760,SEA,31.0,104,159,0.654,11,32,0.344,31,93,0.333,13.0,31.0,0.419,9.0,15.0,0.6,96,246,0.39,0.0,1.0,0.0
1510,Brevin Knight,1610612763,MEM,27.0,28,54,0.519,10,29,0.345,57,137,0.416,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0.286,0.0,0.0,0.0
2073,Brian Cardinal,1610612764,WAS,26.0,1,1,1.0,0,0,0.0,0,2,0.0,,,,0.0,0.0,0.0,0,1,0.0,,,
258,Brian Grant,1610612748,MIA,31.0,166,254,0.654,33,91,0.363,145,331,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2243,Brian Scalabrine,1610612751,NJN,25.0,24,51,0.471,7,18,0.389,23,61,0.377,0.0,3.0,0.0,0.0,3.0,0.0,14,33,0.424,0.0,0.0,0.0
216,Brian Shaw,1610612747,LAL,37.0,17,27,0.63,6,34,0.176,41,92,0.446,1.0,7.0,0.143,1.0,3.0,0.333,35,95,0.368,0.0,3.0,0.0
1730,Brian Skinner,1610612755,PHI,27.0,133,206,0.646,38,89,0.427,11,36,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1477,Bruce Bowen,1610612759,SAS,32.0,61,97,0.629,18,43,0.419,43,110,0.391,39.0,98.0,0.398,48.0,88.0,0.545,14,43,0.326,0.0,0.0,0.0
1743,Bruno Sundov,1610612738,BOS,23.0,8,13,0.615,0,8,0.0,2,19,0.105,0.0,0.0,0.0,0.0,0.0,0.0,4,16,0.25,,,
1724,Bryce Drew,1610612740,NOH,28.0,1,3,0.333,1,1,1.0,3,16,0.188,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0.429,,,
935,Bryon Russell,1610612764,WAS,32.0,23,48,0.479,3,13,0.231,36,105,0.343,12.0,32.0,0.375,14.0,30.0,0.467,20,78,0.256,0.0,0.0,0.0
384,Calbert Cheaney,1610612762,UTA,31.0,116,176,0.659,26,68,0.382,172,381,0.451,7.0,12.0,0.583,4.0,9.0,0.444,0,5,0.0,0.0,0.0,0.0
1916,Calvin Booth,1610612760,SEA,27.0,23,42,0.548,10,20,0.5,19,55,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0
2306,Carlos Arroyo,1610612762,UTA,23.0,22,34,0.647,7,17,0.412,18,51,0.353,1.0,1.0,1.0,0.0,0.0,0.0,2,6,0.333,0.0,0.0,0.0
2430,Carlos Boozer,1610612739,CLE,21.0,214,333,0.643,24,75,0.32,93,209,0.445,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0
2406,Caron Butler,1610612748,MIA,23.0,206,376,0.548,56,171,0.327,133,378,0.352,2.0,12.0,0.167,8.0,17.0,0.471,24,72,0.333,0.0,6.0,0.0
2418,Casey Jacobsen,1610612756,PHX,22.0,49,98,0.5,1,8,0.125,20,57,0.351,7.0,29.0,0.241,23.0,47.0,0.489,22,87,0.253,0.0,1.0,0.0
2456,Cezary Trybanski,1610612763,MEM,23.0,4,9,0.444,1,5,0.2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
891,Charles Oakley,1610612764,WAS,39.0,6,12,0.5,1,3,0.333,16,40,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1520,Charles Smith,1610612757,POR,27.0,1,1,1.0,0,0,0.0,0,2,0.0,,,,0.0,0.0,0.0,0,1,0.0,,,
369,Charlie Ward,1610612752,NYK,32.0,34,59,0.576,7,22,0.318,25,68,0.368,9.0,20.0,0.45,4.0,10.0,0.4,86,231,0.372,0.0,4.0,0.0
1497,Chauncey Billups,1610612765,DET,26.0,87,181,0.481,19,41,0.463,111,268,0.414,13.0,36.0,0.361,27.0,45.0,0.6,109,298,0.366,0.0,1.0,0.0
685,Cherokee Parks,1610612746,LAC,30.0,39,63,0.619,11,13,0.846,31,85,0.365,1.0,2.0,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2365,Chris Andersen,1610612743,DEN,24.0,90,171,0.526,9,39,0.231,15,74,0.203,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
164,Chris Childs,1610612751,NJN,35.0,0,2,0.0,0,0,0.0,5,12,0.417,0.0,1.0,0.0,0.0,0.0,0.0,1,3,0.333,0.0,2.0,0.0
1544,Chris Crawford,1610612737,ATL,28.0,2,3,0.667,1,1,1.0,4,6,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.333,,,
201,Chris Dudley,1610612757,POR,38.0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,
2423,Chris Jefferies,1610612761,TOR,23.0,22,47,0.468,2,16,0.125,33,77,0.429,2.0,6.0,0.333,0.0,5.0,0.0,16,43,0.372,0.0,0.0,0.0
2036,Chris Mihm,1610612739,CLE,23.0,57,111,0.514,28,73,0.384,31,100,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0
168,Chris Mills,1610612744,GSW,33.0,8,18,0.444,4,13,0.308,20,50,0.4,1.0,4.0,0.25,2.0,6.0,0.333,4,15,0.267,,,
2442,Chris Owens,1610612763,MEM,24.0,1,2,0.5,0,0,0.0,1,1,1.0,,,,0.0,0.0,0.0,0,0,0.0,,,
185,Chris Webber,1610612758,SAC,30.0,226,365,0.619,114,287,0.397,316,760,0.416,0.0,0.0,0.0,0.0,0.0,0.0,5,20,0.25,0.0,1.0,0.0
43,Chris Whitney,1610612753,ORL,31.0,10,16,0.625,4,18,0.222,60,151,0.397,10.0,21.0,0.476,1.0,9.0,0.111,39,134,0.291,0.0,0.0,0.0
2404,Chris Wilcox,1610612746,LAC,20.0,48,73,0.658,21,48,0.438,4,19,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
363,Christian Laettner,1610612764,WAS,33.0,86,135,0.637,11,51,0.216,156,313,0.498,0.0,2.0,0.0,0.0,1.0,0.0,2,13,0.154,0.0,1.0,0.0
1088,Chucky Atkins,1610612765,DET,28.0,34,77,0.442,5,24,0.208,43,122,0.352,9.0,31.0,0.29,20.0,50.0,0.4,57,157,0.363,0.0,4.0,0.0
221,Clar. Weatherspoon,1610612752,NYK,32.0,121,241,0.502,17,57,0.298,48,116,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
361,Clifford Robinson,1610612765,DET,36.0,83,158,0.525,79,176,0.449,123,342,0.36,4.0,16.0,0.25,10.0,27.0,0.37,72,214,0.336,1.0,2.0,0.5
1736,Corey Benjamin,1610612737,ATL,25.0,9,18,0.5,1,6,0.167,1,6,0.167,1.0,2.0,0.5,0.0,4.0,0.0,1,7,0.143,0.0,0.0,0.0
1894,Corey Maggette,1610612746,LAC,23.0,170,269,0.632,15,52,0.288,96,275,0.349,2.0,9.0,0.222,4.0,15.0,0.267,56,152,0.368,0.0,1.0,0.0
916,Corie Blount,1610612741,CHI,34.0,23,44,0.523,5,18,0.278,37,72,0.514,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
722,Corliss Williamson,1610612765,DET,29.0,197,343,0.574,101,218,0.463,74,254,0.291,1.0,3.0,0.333,1.0,4.0,0.25,0,2,0.0,0.0,2.0,0.0
2042,Courtney Alexander,1610612740,NOH,26.0,61,127,0.48,13,44,0.295,100,277,0.361,5.0,9.0,0.556,6.0,14.0,0.429,8,34,0.235,0.0,0.0,0.0
1749,Cuttino Mobley,1610612745,HOU,27.0,175,294,0.595,40,107,0.374,137,349,0.393,28.0,68.0,0.412,14.0,35.0,0.4,68,210,0.324,1.0,4.0,0.25
2402,Dajuan Wagner,1610612739,CLE,20.0,90,196,0.459,40,116,0.345,39,120,0.325,4.0,15.0,0.267,4.0,19.0,0.211,46,138,0.333,0.0,1.0,0.0
905,Dale Davis,1610612757,POR,34.0,168,246,0.683,23,75,0.307,46,117,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2053,Dalibor Bagaric,1610612741,CHI,22.0,2,6,0.333,2,10,0.2,4,10,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,
1800,Damon Jones,1610612758,SAC,26.0,13,24,0.542,5,8,0.625,18,57,0.316,11.0,24.0,0.458,10.0,23.0,0.435,23,74,0.311,0.0,0.0,0.0
757,Damon Stoudamire,1610612757,POR,29.0,33,69,0.478,18,56,0.321,62,177,0.35,2.0,11.0,0.182,7.0,13.0,0.538,34,89,0.382,0.0,0.0,0.0
2245,Damone Brown,1610612761,TOR,24.0,4,7,0.571,2,6,0.333,5,20,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.0,,,
2424,Dan Dickau,1610612737,ATL,24.0,17,33,0.515,9,31,0.29,22,45,0.489,6.0,16.0,0.375,1.0,6.0,0.167,15,39,0.385,0.0,0.0,0.0
2429,Dan Gadzuric,1610612749,MIL,25.0,53,84,0.631,8,35,0.229,9,25,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0
2061,Dan Langhi,1610612756,PHX,25.0,14,31,0.452,2,9,0.222,56,131,0.427,2.0,2.0,1.0,3.0,11.0,0.273,4,18,0.222,0.0,0.0,0.0
198,Danny Ferry,1610612759,SAS,36.0,4,6,0.667,3,6,0.5,16,52,0.308,6.0,16.0,0.375,4.0,13.0,0.308,11,31,0.355,0.0,0.0,0.0
1504,Danny Fortson,1610612744,GSW,27.0,11,20,0.55,4,19,0.211,5,14,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
330,Danny Manning,1610612765,DET,37.0,7,11,0.636,0,1,0.0,3,12,0.25,0.0,2.0,0.0,1.0,2.0,0.5,2,4,0.5,,,
2032,Darius Miles,1610612739,CLE,21.0,163,272,0.599,24,103,0.233,76,253,0.3,0.0,1.0,0.0,0.0,1.0,0.0,0,9,0.0,0.0,3.0,0.0
353,Darrell Armstrong,1610612753,ORL,35.0,70,130,0.538,14,37,0.378,102,245,0.416,15.0,51.0,0.294,8.0,21.0,0.381,54,154,0.351,0.0,5.0,0.0
1032,Darvin Ham,1610612737,ATL,29.0,52,95,0.547,4,17,0.235,15,44,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0
764,David Robinson,1610612759,SAS,37.0,144,258,0.558,17,55,0.309,36,107,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
133,David Wesley,1610612740,NOH,32.0,87,158,0.551,22,50,0.44,207,515,0.402,28.0,61.0,0.459,23.0,57.0,0.404,82,195,0.421,0.0,1.0,0.0
2205,DeSagana Diop,1610612739,CLE,21.0,28,65,0.431,9,37,0.243,17,52,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2052,DeShawn Stevenson,1610612762,UTA,22.0,40,84,0.476,5,21,0.238,66,168,0.393,0.0,2.0,0.0,1.0,2.0,0.5,2,7,0.286,0.0,0.0,0.0
2352,Dean Oliver,1610612744,GSW,24.0,3,10,0.3,0,2,0.0,3,11,0.273,0.0,0.0,0.0,0.0,1.0,0.0,1,4,0.25,0.0,1.0,0.0
1507,Derek Anderson,1610612757,POR,28.0,107,165,0.648,32,62,0.516,101,276,0.366,11.0,28.0,0.393,16.0,49.0,0.327,88,250,0.352,0.0,2.0,0.0
965,Derek Fisher,1610612747,LAL,28.0,51,104,0.49,25,52,0.481,178,407,0.437,26.0,52.0,0.5,17.0,43.0,0.395,42,116,0.362,0.0,1.0,0.0
934,Derrick Coleman,1610612755,PHI,36.0,117,197,0.594,26,76,0.342,58,158,0.367,2.0,4.0,0.5,4.0,11.0,0.364,16,52,0.308,0.0,0.0,0.0
2046,Desmond Mason,1610612749,MIL,25.0,160,267,0.599,44,116,0.379,232,562,0.413,1.0,6.0,0.167,3.0,9.0,0.333,17,55,0.309,0.0,2.0,0.0
1904,Devean George,1610612747,LAL,25.0,64,108,0.593,12,43,0.279,55,178,0.309,7.0,20.0,0.35,9.0,20.0,0.45,33,91,0.363,0.0,1.0,0.0
2484,Devin Brown,1610612743,DEN,24.0,6,10,0.6,0,4,0.0,6,20,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,,,
87,Dikembe Mutombo,1610612751,NJN,37.0,29,67,0.433,16,45,0.356,4,19,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1901,Dion Glover,1610612737,ATL,24.0,124,243,0.51,11,35,0.314,86,212,0.406,10.0,19.0,0.526,8.0,22.0,0.364,38,116,0.328,0.0,1.0,0.0
1717,Dirk Nowitzki,1610612742,DAL,25.0,171,252,0.679,74,159,0.465,298,689,0.433,6.0,16.0,0.375,21.0,47.0,0.447,120,324,0.37,0.0,2.0,0.0
690,Don Reid,1610612765,DET,29.0,0,2,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,
2051,Donnell Harvey,1610612743,DEN,22.0,146,266,0.549,56,151,0.371,43,127,0.339,0.0,0.0,0.0,1.0,3.0,0.333,0,4,0.0,0.0,0.0,0.0
681,Donny Marshall,1610612751,NJN,30.0,0,0,0.0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,,,
923,Donyell Marshall,1610612741,CHI,30.0,258,443,0.582,68,203,0.335,62,185,0.335,6.0,18.0,0.333,7.0,18.0,0.389,20,51,0.392,0.0,0.0,0.0
57,Doug Christie,1610612758,SAC,33.0,118,173,0.682,9,22,0.409,68,178,0.382,12.0,26.0,0.462,12.0,27.0,0.444,48,129,0.372,0.0,2.0,0.0
2400,Drew Gooden,1610612753,ORL,21.0,142,251,0.566,80,191,0.419,119,287,0.415,2.0,7.0,0.286,0.0,0.0,0.0,12,41,0.293,0.0,0.0,0.0
1863,Earl Boykins,1610612744,GSW,27.0,35,63,0.556,55,118,0.466,80,206,0.388,4.0,6.0,0.667,3.0,11.0,0.273,22,60,0.367,0.0,0.0,0.0
2248,Earl Watson,1610612763,MEM,24.0,57,102,0.559,31,75,0.413,51,123,0.415,5.0,12.0,0.417,5.0,6.0,0.833,21,67,0.313,0.0,6.0,0.0
2204,Eddie Griffin,1610612745,HOU,21.0,85,134,0.634,43,105,0.41,79,247,0.32,1.0,2.0,0.5,0.0,4.0,0.0,63,186,0.339,0.0,0.0,0.0
2067,Eddie House,1610612748,MIA,25.0,26,40,0.65,10,29,0.345,100,255,0.392,8.0,29.0,0.276,9.0,19.0,0.474,19,70,0.271,0.0,2.0,0.0
224,Eddie Jones,1610612748,MIA,31.0,71,143,0.497,26,66,0.394,96,238,0.403,23.0,45.0,0.511,18.0,43.0,0.419,57,150,0.38,0.0,3.0,0.0
1944,Eddie Robinson,1610612741,CHI,27.0,79,117,0.675,18,41,0.439,55,143,0.385,0.0,2.0,0.0,2.0,3.0,0.667,1,7,0.143,0.0,2.0,0.0
2201,Eddy Curry,1610612741,CHI,20.0,231,342,0.675,84,168,0.5,20,63,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2059,Eduardo Najera,1610612742,DAL,26.0,94,140,0.671,13,30,0.433,22,60,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
981,Efthimios Rentzias,1610612755,PHI,27.0,5,13,0.385,5,10,0.5,6,28,0.214,0.0,0.0,0.0,0.0,0.0,0.0,4,7,0.571,0.0,1.0,0.0
922,Elden Campbell,1610612760,SEA,34.0,41,84,0.488,28,78,0.359,48,132,0.364,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1882,Elton Brand,1610612746,LAC,24.0,255,394,0.647,115,271,0.424,81,233,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
1023,Emanual Davis,1610612737,ATL,34.0,9,18,0.5,1,4,0.25,15,37,0.405,4.0,11.0,0.364,1.0,4.0,0.25,2,13,0.154,0.0,1.0,0.0
15,Eric Piatkowski,1610612746,LAC,32.0,80,119,0.672,8,29,0.276,42,97,0.433,10.0,30.0,0.333,10.0,23.0,0.435,60,148,0.405,0.0,0.0,0.0
727,Eric Snow,1610612755,PHI,30.0,153,277,0.552,49,128,0.383,152,362,0.42,0.0,0.0,0.0,1.0,5.0,0.2,6,26,0.231,0.0,1.0,0.0
677,Eric Williams,1610612738,BOS,30.0,135,232,0.582,47,128,0.367,35,105,0.333,12.0,27.0,0.444,12.0,45.0,0.267,13,36,0.361,0.0,2.0,0.0
956,Erick Dampier,1610612744,GSW,27.0,180,285,0.632,60,183,0.328,19,52,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.0,0.0
1065,Erick Strickland,1610612754,IND,29.0,48,82,0.585,12,28,0.429,41,110,0.373,5.0,17.0,0.294,4.0,13.0,0.308,53,130,0.408,0.0,0.0,0.0
911,Ervin Johnson,1610612749,MIL,35.0,42,82,0.512,13,27,0.481,6,26,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2041,Etan Thomas,1610612764,WAS,25.0,39,66,0.591,18,44,0.409,4,14,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1915,Evan Eschmeyer,1610612742,DAL,28.0,4,11,0.364,2,4,0.5,1,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,
2436,Flip Murray,1610612760,SEA,23.0,8,14,0.571,2,5,0.4,1,7,0.143,0.0,1.0,0.0,0.0,0.0,0.0,0,4,0.0,,,
2421,Frank Williams,1610612752,NYK,23.0,1,7,0.143,1,7,0.143,1,3,0.333,2.0,4.0,0.5,0.0,2.0,0.0,4,10,0.4,,,
697,Fred Hoiberg,1610612741,CHI,30.0,17,30,0.567,3,7,0.429,24,68,0.353,0.0,1.0,0.0,1.0,2.0,0.5,4,18,0.222,0.0,0.0,0.0
