Player_Info,Player_Info,Player_Info,Player_Info,Player_Info,Restricted Area,Restricted Area,Restricted Area,In The Paint (Non-RA),In The Paint (Non-RA),In The Paint (Non-RA),Mid-Range,Mid-Range,Mid-Range,Left Corner 3,Left Corner 3,Left Corner 3,Right Corner 3,Right Corner 3,Right Corner 3,Above the Break 3,Above the Break 3,Above the Break 3,Backcourt,Backcourt,Backcourt
952,Antoine Walker,1610612742,DAL,27.0,274,471,0.582,101,256,0.395,26,97,0.268,13.0,41.0,0.317,2.0,11.0,0.182,67.0,253.0,0.265,0.0,0.0,0.0
1498,Antonio Daniels,1610612760,SEA,29.0,74,105,0.705,32,68,0.471,39,109,0.358,3.0,8.0,0.375,5.0,12.0,0.417,34.0,96.0,0.354,0.0,0.0,0.0
213,Antonio Davis,1610612741,CHI,35.0,108,235,0.46,47,109,0.431,111,316,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,Antonio McDyess,1610612756,PHX,29.0,53,78,0.679,15,38,0.395,58,152,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,Austin Croshere,1610612754,IND,29.0,41,88,0.466,5,16,0.313,17,59,0.288,13.0,34.0,0.382,12.0,24.0,0.5,31.0,86.0,0.36,0.0,0.0,0.0
422,Avery Johnson,1610612744,GSW,39.0,54,108,0.5,14,43,0.326,12,45,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
1884,Baron Davis,1610612740,NOH,25.0,221,407,0.543,24,90,0.267,122,323,0.378,13.0,35.0,0.371,11.0,42.0,0.262,163.0,502.0,0.325,0.0,3.0,0.0
1052,Ben Handlogten,1610612762,UTA,30.0,23,41,0.561,1,3,0.333,1,3,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1112,Ben Wallace,1610612765,DET,29.0,251,467,0.537,21,107,0.196,42,166,0.253,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.2,0.0,2.0,0.0
902,Bimbo Coles,1610612748,MIA,36.0,6,8,0.75,1,1,1.0,5,25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Bo Outlaw,1610612763,MEM,33.0,129,211,0.611,26,69,0.377,4,28,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
682,Bob Sura,1610612737,ATL,31.0,129,260,0.496,8,36,0.222,44,110,0.4,5.0,18.0,0.278,2.0,12.0,0.167,14.0,48.0,0.292,0.0,1.0,0.0
1517,Bobby Jackson,1610612758,SAC,31.0,94,146,0.644,16,48,0.333,72,179,0.402,12.0,29.0,0.414,20.0,41.0,0.488,49.0,146.0,0.336,0.0,3.0,0.0
2250,Bobby Simmons,1610612746,LAC,24.0,71,141,0.504,12,47,0.255,62,173,0.358,1.0,4.0,0.25,1.0,3.0,0.333,0.0,5.0,0.0,0.0,0.0,0.0
1719,Bonzi Wells,1610612763,MEM,27.0,181,310,0.584,36,98,0.367,124,373,0.332,6.0,15.0,0.4,8.0,26.0,0.308,8.0,26.0,0.308,0.0,2.0,0.0
2564,Boris Diaw,1610612737,ATL,22.0,82,149,0.55,9,38,0.237,43,100,0.43,3.0,6.0,0.5,0.0,4.0,0.0,3.0,15.0,0.2,0.0,1.0,0.0
2411,Bostjan Nachbar,1610612745,HOU,23.0,20,38,0.526,0,5,0.0,4,26,0.154,3.0,11.0,0.273,1.0,7.0,0.143,19.0,45.0,0.422,0.0,0.0,0.0
1802,Brad Miller,1610612758,SAC,28.0,189,277,0.682,34,105,0.324,138,310,0.445,0.0,0.0,0.0,1.0,1.0,1.0,11.0,32.0,0.344,0.0,6.0,0.0
2220,Brandon Armstrong,1610612751,NJN,24.0,12,22,0.545,2,9,0.222,32,92,0.348,3.0,7.0,0.429,4.0,14.0,0.286,12.0,31.0,0.387,0.0,0.0,0.0
2599,Brandon Hunter,1610612738,BOS,23.0,45,80,0.563,6,20,0.3,2,13,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2217,Brendan Haywood,1610612764,WAS,24.0,140,211,0.664,44,122,0.361,16,54,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
699,Brent Barry,1610612760,SEA,32.0,65,100,0.65,11,22,0.5,25,53,0.472,3.0,12.0,0.25,6.0,20.0,0.3,105.0,219.0,0.479,0.0,1.0,0.0
1510,Brevin Knight,1610612749,MIL,28.0,26,47,0.553,13,34,0.382,64,157,0.408,0.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,0.333,0.0,0.0,0.0
2073,Brian Cardinal,1610612744,GSW,27.0,72,117,0.615,22,71,0.31,71,154,0.461,10.0,25.0,0.4,19.0,37.0,0.514,25.0,58.0,0.431,1.0,4.0,0.25
2567,Brian Cook,1610612747,LAL,23.0,21,31,0.677,7,19,0.368,39,86,0.453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
258,Brian Grant,1610612748,MIA,32.0,112,194,0.577,12,46,0.261,165,372,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2243,Brian Scalabrine,1610612751,NJN,26.0,27,56,0.482,10,20,0.5,39,101,0.386,1.0,3.0,0.333,4.0,9.0,0.444,5.0,29.0,0.172,0.0,0.0,0.0
1730,Brian Skinner,1610612749,MIL,28.0,143,236,0.606,63,129,0.488,49,148,0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2639,Britton Johnsen,1610612753,ORL,24.0,13,23,0.565,0,3,0.0,3,21,0.143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,0.1,,,
1477,Bruce Bowen,1610612759,SAS,33.0,59,103,0.573,23,65,0.354,52,122,0.426,40.0,103.0,0.388,27.0,78.0,0.346,10.0,31.0,0.323,0.0,0.0,0.0
1743,Bruno Sundov,1610612752,NYK,24.0,1,4,0.25,1,2,0.5,2,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1724,Bryce Drew,1610612740,NOH,29.0,2,2,1.0,0,1,0.0,1,8,0.125,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,,,
935,Bryon Russell,1610612747,LAL,33.0,16,29,0.552,3,11,0.273,36,92,0.391,6.0,17.0,0.353,9.0,19.0,0.474,28.0,75.0,0.373,0.0,1.0,0.0
384,Calbert Cheaney,1610612744,GSW,32.0,89,127,0.701,52,98,0.531,137,343,0.399,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
1916,Calvin Booth,1610612760,SEA,28.0,82,122,0.672,9,43,0.209,44,123,0.358,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2306,Carlos Arroyo,1610612762,UTA,24.0,88,176,0.5,32,71,0.451,182,407,0.447,6.0,13.0,0.462,4.0,9.0,0.444,27.0,90.0,0.3,0.0,2.0,0.0
2430,Carlos Boozer,1610612739,CLE,22.0,294,432,0.681,41,126,0.325,135,336,0.402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.167,0.0,0.0,0.0
2546,Carmelo Anthony,1610612743,DEN,20.0,362,670,0.54,21,95,0.221,172,486,0.354,2.0,9.0,0.222,4.0,10.0,0.4,63.0,195.0,0.323,0.0,0.0,0.0
2406,Caron Butler,1610612748,MIA,24.0,107,213,0.502,18,67,0.269,106,310,0.342,1.0,3.0,0.333,1.0,2.0,0.5,7.0,27.0,0.259,0.0,9.0,0.0
2418,Casey Jacobsen,1610612756,PHX,23.0,52,102,0.51,1,9,0.111,22,69,0.319,13.0,33.0,0.394,23.0,50.0,0.46,39.0,97.0,0.402,0.0,0.0,0.0
2456,Cezary Trybanski,1610612752,NYK,24.0,0,0,0.0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,
891,Charles Oakley,1610612745,HOU,40.0,1,2,0.5,0,0,0.0,1,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,Charlie Ward,1610612759,SAS,33.0,38,79,0.481,15,38,0.395,23,68,0.338,6.0,17.0,0.353,9.0,20.0,0.45,69.0,166.0,0.416,0.0,2.0,0.0
1497,Chauncey Billups,1610612765,DET,27.0,116,248,0.468,24,71,0.338,122,342,0.357,18.0,40.0,0.45,10.0,18.0,0.556,102.0,277.0,0.368,0.0,0.0,0.0
685,Cherokee Parks,1610612744,GSW,31.0,2,6,0.333,0,0,0.0,2,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,Chris Andersen,1610612743,DEN,25.0,66,123,0.537,2,14,0.143,21,64,0.328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0
2547,Chris Bosh,1610612761,TOR,20.0,154,254,0.606,40,103,0.388,128,341,0.375,0.0,0.0,0.0,2.0,3.0,0.667,3.0,11.0,0.273,0.0,0.0,0.0
1544,Chris Crawford,1610612737,ATL,29.0,81,129,0.628,20,52,0.385,66,177,0.373,5.0,8.0,0.625,6.0,17.0,0.353,33.0,88.0,0.375,0.0,0.0,0.0
2423,Chris Jefferies,1610612741,CHI,24.0,7,11,0.636,0,4,0.0,3,15,0.2,4.0,6.0,0.667,2.0,6.0,0.333,11.0,29.0,0.379,0.0,1.0,0.0
2549,Chris Kaman,1610612746,LAC,22.0,129,236,0.547,51,122,0.418,20,75,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2036,Chris Mihm,1610612738,BOS,24.0,129,219,0.589,35,79,0.443,22,83,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Chris Webber,1610612758,SAC,31.0,64,110,0.582,36,104,0.346,73,202,0.361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.2,0.0,0.0,0.0
43,Chris Whitney,1610612764,WAS,32.0,3,4,0.75,0,2,0.0,6,21,0.286,1.0,4.0,0.25,0.0,1.0,0.0,7.0,13.0,0.538,,,
2404,Chris Wilcox,1610612746,LAC,21.0,160,249,0.643,44,101,0.436,23,85,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
363,Christian Laettner,1610612764,WAS,34.0,46,72,0.639,5,16,0.313,62,147,0.422,0.0,0.0,0.0,0.0,1.0,0.0,6.0,19.0,0.316,0.0,1.0,0.0
1088,Chucky Atkins,1610612738,BOS,29.0,44,92,0.478,7,22,0.318,60,129,0.465,11.0,30.0,0.367,6.0,25.0,0.24,64.0,182.0,0.352,0.0,4.0,0.0
221,Clar. Weatherspoon,1610612745,HOU,33.0,58,100,0.58,9,33,0.273,37,77,0.481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Clifford Robinson,1610612744,GSW,37.0,75,122,0.615,64,170,0.376,115,340,0.338,4.0,15.0,0.267,7.0,23.0,0.304,101.0,274.0,0.369,0.0,1.0,0.0
1894,Corey Maggette,1610612746,LAC,24.0,241,370,0.651,28,87,0.322,108,325,0.332,3.0,10.0,0.3,3.0,10.0,0.3,70.0,209.0,0.335,0.0,2.0,0.0
916,Corie Blount,1610612761,TOR,35.0,31,59,0.525,9,22,0.409,75,169,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
722,Corliss Williamson,1610612765,DET,30.0,178,276,0.645,67,165,0.406,59,161,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,Curtis Borchardt,1610612762,UTA,23.0,12,19,0.632,2,11,0.182,8,25,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1749,Cuttino Mobley,1610612745,HOU,28.0,132,226,0.584,48,128,0.375,116,308,0.377,19.0,59.0,0.322,23.0,58.0,0.397,122.0,299.0,0.408,0.0,3.0,0.0
2563,Dahntay Jones,1610612763,MEM,23.0,9,17,0.529,3,10,0.3,2,22,0.091,0.0,0.0,0.0,1.0,2.0,0.5,0.0,2.0,0.0,,,
2402,Dajuan Wagner,1610612739,CLE,21.0,34,90,0.378,26,64,0.406,21,66,0.318,1.0,6.0,0.167,1.0,6.0,0.167,29.0,74.0,0.392,0.0,0.0,0.0
905,Dale Davis,1610612757,POR,35.0,83,143,0.58,9,33,0.273,41,105,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,Damon Jones,1610612749,MIL,27.0,35,58,0.603,8,22,0.364,69,172,0.401,14.0,36.0,0.389,12.0,43.0,0.279,72.0,193.0,0.373,0.0,0.0,0.0
757,Damon Stoudamire,1610612757,POR,30.0,80,160,0.5,36,96,0.375,136,337,0.404,4.0,22.0,0.182,13.0,35.0,0.371,139.0,367.0,0.379,0.0,1.0,0.0
2245,Damone Brown,1610612751,NJN,25.0,1,6,0.167,0,2,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2424,Dan Dickau,1610612757,POR,25.0,15,26,0.577,3,11,0.273,9,31,0.29,2.0,2.0,1.0,0.0,3.0,0.0,8.0,25.0,0.32,0.0,0.0,0.0
2429,Dan Gadzuric,1610612749,MIL,26.0,132,217,0.608,32,82,0.39,19,49,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2061,Dan Langhi,1610612749,MIL,26.0,0,0,0.0,2,2,1.0,2,10,0.2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,Dana Barros,1610612738,BOS,37.0,0,0,0.0,0,0,0.0,2,3,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2091,Daniel Santiago,1610612749,MIL,28.0,49,90,0.544,20,40,0.5,9,33,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,Danny Fortson,1610612742,DAL,28.0,64,111,0.577,3,16,0.188,4,12,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,Darius Miles,1610612757,POR,22.0,211,359,0.588,50,99,0.505,97,255,0.38,1.0,6.0,0.167,1.0,6.0,0.167,5.0,27.0,0.185,0.0,1.0,0.0
2443,Darius Songaila,1610612758,SAC,26.0,89,150,0.593,18,51,0.353,26,72,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,Darko Milicic,1610612765,DET,19.0,9,21,0.429,6,17,0.353,2,26,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
353,Darrell Armstrong,1610612740,NOH,36.0,80,129,0.62,9,28,0.321,67,150,0.447,19.0,61.0,0.311,10.0,31.0,0.323,105.0,333.0,0.315,1.0,4.0,0.25
239,Darrick Martin,1610612750,MIN,33.0,7,17,0.412,5,8,0.625,2,16,0.125,0.0,0.0,0.0,0.0,3.0,0.0,6.0,21.0,0.286,0.0,2.0,0.0
1032,Darvin Ham,1610612765,DET,30.0,27,48,0.563,0,5,0.0,9,20,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0
133,David Wesley,1610612740,NOH,33.0,64,116,0.552,6,25,0.24,149,374,0.398,11.0,35.0,0.314,17.0,57.0,0.298,64.0,190.0,0.337,0.0,3.0,0.0
2561,David West,1610612740,NOH,23.0,90,168,0.536,9,25,0.36,9,33,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2205,DeSagana Diop,1610612739,CLE,22.0,18,38,0.474,12,31,0.387,27,78,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,DeShawn Stevenson,1610612753,ORL,23.0,120,242,0.496,11,42,0.262,226,516,0.438,5.0,13.0,0.385,3.0,15.0,0.2,11.0,43.0,0.256,0.0,0.0,0.0
2035,DerMarr Johnson,1610612752,NYK,24.0,14,27,0.519,3,13,0.231,6,21,0.286,3.0,7.0,0.429,3.0,9.0,0.333,7.0,20.0,0.35,0.0,0.0,0.0
1507,Derek Anderson,1610612757,POR,29.0,50,91,0.549,11,30,0.367,91,233,0.391,5.0,20.0,0.25,17.0,41.0,0.415,56.0,196.0,0.286,0.0,1.0,0.0
965,Derek Fisher,1610612747,LAL,29.0,44,84,0.524,9,36,0.25,98,277,0.354,13.0,45.0,0.289,7.0,28.0,0.25,32.0,105.0,0.305,0.0,1.0,0.0
934,Derrick Coleman,1610612755,PHI,37.0,49,81,0.605,15,42,0.357,35,100,0.35,1.0,5.0,0.2,1.0,2.0,0.5,6.0,29.0,0.207,,,
1760,Derrick Dial,1610612753,ORL,28.0,2,5,0.4,1,2,0.5,4,12,0.333,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,0.286,0.0,0.0,0.0
2724,Desmond Ferguson,1610612757,POR,26.0,2,2,1.0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,0.5,0.0,0.0,0.0
2046,Desmond Mason,1610612749,MIL,26.0,194,337,0.576,49,115,0.426,157,376,0.418,1.0,8.0,0.125,5.0,15.0,0.333,3.0,15.0,0.2,0.0,1.0,0.0
2667,Desmond Penigar,1610612753,ORL,22.0,6,11,0.545,3,6,0.5,5,11,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1904,Devean George,1610612747,LAL,26.0,76,119,0.639,15,59,0.254,78,208,0.375,10.0,32.0,0.313,6.0,16.0,0.375,47.0,136.0,0.346,1.0,1.0,1.0
2484,Devin Brown,1610612759,SAS,25.0,30,56,0.536,16,29,0.552,35,97,0.361,4.0,10.0,0.4,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
87,Dikembe Mutombo,1610612752,NYK,38.0,82,135,0.607,36,101,0.356,23,59,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,Dion Glover,1610612761,TOR,25.0,120,224,0.536,10,55,0.182,60,191,0.314,9.0,22.0,0.409,12.0,17.0,0.706,19.0,80.0,0.238,0.0,0.0,0.0
1717,Dirk Nowitzki,1610612742,DAL,26.0,136,206,0.66,69,159,0.434,301,655,0.46,1.0,7.0,0.143,10.0,26.0,0.385,88.0,254.0,0.346,0.0,3.0,0.0
2051,Donnell Harvey,1610612756,PHX,23.0,57,97,0.588,21,62,0.339,11,39,0.282,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
923,Donyell Marshall,1610612761,TOR,31.0,215,342,0.629,46,102,0.451,78,251,0.311,31.0,68.0,0.456,37.0,91.0,0.407,63.0,165.0,0.382,0.0,1.0,0.0
57,Doug Christie,1610612758,SAC,34.0,144,210,0.686,11,43,0.256,113,293,0.386,13.0,33.0,0.394,9.0,23.0,0.391,27.0,84.0,0.321,0.0,2.0,0.0
77,Doug Overton,1610612746,LAC,34.0,13,30,0.433,6,19,0.316,77,173,0.445,0.0,1.0,0.0,0.0,1.0,0.0,3.0,21.0,0.143,0.0,0.0,0.0
2400,Drew Gooden,1610612753,ORL,22.0,138,259,0.533,78,170,0.459,144,358,0.402,1.0,5.0,0.2,2.0,6.0,0.333,6.0,29.0,0.207,0.0,2.0,0.0
2548,Dwyane Wade,1610612748,MIA,22.0,230,396,0.581,65,154,0.422,60,195,0.308,3.0,9.0,0.333,7.0,14.0,0.5,6.0,28.0,0.214,0.0,2.0,0.0
1863,Earl Boykins,1610612743,DEN,28.0,59,106,0.557,55,127,0.433,152,362,0.42,3.0,7.0,0.429,3.0,10.0,0.3,49.0,154.0,0.318,0.0,0.0,0.0
2248,Earl Watson,1610612763,MEM,25.0,90,161,0.559,15,64,0.234,43,136,0.316,1.0,7.0,0.143,0.0,7.0,0.0,22.0,82.0,0.268,1.0,7.0,0.143
2109,Eddie Gill,1610612757,POR,25.0,3,4,0.75,2,6,0.333,7,18,0.389,2.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0.167,0.0,0.0,0.0
2067,Eddie House,1610612746,LAC,26.0,24,65,0.369,11,34,0.324,75,215,0.349,6.0,18.0,0.333,5.0,10.0,0.5,40.0,104.0,0.385,0.0,3.0,0.0
224,Eddie Jones,1610612748,MIA,32.0,101,165,0.612,38,108,0.352,157,404,0.389,44.0,99.0,0.444,24.0,71.0,0.338,109.0,309.0,0.353,0.0,0.0,0.0
1944,Eddie Robinson,1610612741,CHI,28.0,33,50,0.66,13,33,0.394,110,238,0.462,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0
2201,Eddy Curry,1610612741,CHI,21.0,270,455,0.593,105,252,0.417,41,132,0.311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2059,Eduardo Najera,1610612742,DAL,27.0,48,96,0.5,4,15,0.267,18,47,0.383,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.667,0.0,1.0,0.0
922,Elden Campbell,1610612765,DET,35.0,47,100,0.47,27,58,0.466,64,156,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,Elton Brand,1610612746,LAC,25.0,248,394,0.629,116,274,0.423,120,313,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,Eric Piatkowski,1610612745,HOU,33.0,14,25,0.56,2,6,0.333,13,39,0.333,11.0,25.0,0.44,9.0,24.0,0.375,23.0,72.0,0.319,0.0,0.0,0.0
727,Eric Snow,1610612755,PHI,31.0,134,250,0.536,46,136,0.338,113,311,0.363,0.0,1.0,0.0,0.0,1.0,0.0,2.0,15.0,0.133,0.0,1.0,0.0
677,Eric Williams,1610612739,CLE,31.0,68,149,0.456,63,167,0.377,65,154,0.422,1.0,7.0,0.143,6.0,21.0,0.286,28.0,96.0,0.292,0.0,4.0,0.0
