Player_Info,Player_Info,Player_Info,Player_Info,Player_Info,Restricted Area,Restricted Area,Restricted Area,In The Paint (Non-RA),In The Paint (Non-RA),In The Paint (Non-RA),Mid-Range,Mid-Range,Mid-Range,Left Corner 3,Left Corner 3,Left Corner 3,Right Corner 3,Right Corner 3,Right Corner 3,Above the Break 3,Above the Break 3,Above the Break 3,Backcourt,Backcourt,Backcourt
101106,Andrew Bogut,1610612749,MIL,22.0,263,400,0.658,51.0,121.0,0.421,33.0,103.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.25,0.0,1.0,0.0
101115,Andrew Bynum,1610612747,LAL,19.0,179,263,0.681,61.0,151.0,0.404,7.0,26.0,0.269,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.0,0.0,1.0,0.0
2740,Andris Biedrins,1610612744,GSW,21.0,316,488,0.648,30.0,85.0,0.353,2.0,8.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1712,Antawn Jamison,1610612764,WAS,31.0,197,306,0.644,66.0,166.0,0.398,111.0,288.0,0.385,11.0,46.0,0.239,28.0,54.0,0.519,99,278,0.356,0.0,1.0,0.0
1853,Anthony Carter,1610612743,DEN,32.0,1,1,1.0,0.0,0.0,0.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0
1533,Anthony Johnson,1610612737,ATL,32.0,36,60,0.6,24.0,45.0,0.533,57.0,165.0,0.345,5.0,10.0,0.5,3.0,8.0,0.375,17,55,0.309,0.0,0.0,0.0
1515,Anthony Parker,1610612761,TOR,32.0,87,135,0.644,13.0,35.0,0.371,113.0,256.0,0.441,42.0,83.0,0.506,46.0,92.0,0.5,27,86,0.314,0.0,0.0,0.0
101194,Anthony Roberson,1610612744,GSW,24.0,8,12,0.667,2.0,6.0,0.333,13.0,31.0,0.419,5.0,11.0,0.455,3.0,11.0,0.273,13,33,0.394,0.0,0.0,0.0
952,Antoine Walker,1610612748,MIA,30.0,123,229,0.537,50.0,111.0,0.45,8.0,25.0,0.32,4.0,27.0,0.148,4.0,23.0,0.174,76,252,0.302,0.0,1.0,0.0
101120,Antoine Wright,1610612751,NJN,23.0,69,119,0.58,4.0,10.0,0.4,18.0,63.0,0.286,6.0,19.0,0.316,8.0,23.0,0.348,5,15,0.333,0.0,2.0,0.0
1498,Antonio Daniels,1610612764,WAS,32.0,82,127,0.646,21.0,55.0,0.382,50.0,144.0,0.347,1.0,1.0,1.0,3.0,9.0,0.333,15,53,0.283,0.0,0.0,0.0
686,Antonio McDyess,1610612765,DET,32.0,119,178,0.669,9.0,25.0,0.36,156.0,337.0,0.463,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1506,Austin Croshere,1610612742,DAL,32.0,26,62,0.419,8.0,17.0,0.471,18.0,52.0,0.346,4.0,13.0,0.308,1.0,10.0,0.1,21,68,0.309,0.0,0.0,0.0
1884,Baron Davis,1610612744,GSW,28.0,230,371,0.62,44.0,123.0,0.358,93.0,255.0,0.365,9.0,19.0,0.474,7.0,22.0,0.318,69,232,0.297,0.0,8.0,0.0
2732,Ben Gordon,1610612741,CHI,24.0,105,208,0.505,60.0,132.0,0.455,290.0,624.0,0.465,28.0,63.0,0.444,11.0,38.0,0.289,115,273,0.421,0.0,0.0,0.0
1112,Ben Wallace,1610612741,CHI,32.0,149,284,0.525,25.0,81.0,0.309,17.0,54.0,0.315,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.25,0.0,1.0,0.0
2757,Beno Udrih,1610612759,SAS,24.0,40,74,0.541,4.0,22.0,0.182,50.0,133.0,0.376,7.0,20.0,0.35,6.0,19.0,0.316,20,73,0.274,0.0,3.0,0.0
2774,Bernard Robinson,1610612751,NJN,26.0,15,32,0.469,0.0,5.0,0.0,4.0,23.0,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0
448,Bo Outlaw,1610612753,ORL,36.0,32,46,0.696,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1517,Bobby Jackson,1610612740,NOK,34.0,93,168,0.554,18.0,44.0,0.409,39.0,141.0,0.277,5.0,23.0,0.217,10.0,27.0,0.37,39,114,0.342,0.0,1.0,0.0
200784,Bobby Jones,1610612755,PHI,23.0,30,44,0.682,3.0,6.0,0.5,9.0,34.0,0.265,0.0,2.0,0.0,1.0,3.0,0.333,0,4,0.0,0.0,0.0,0.0
1719,Bonzi Wells,1610612745,HOU,30.0,54,102,0.529,14.0,25.0,0.56,16.0,73.0,0.219,0.0,0.0,0.0,0.0,2.0,0.0,0,3,0.0,1.0,2.0,0.5
2564,Boris Diaw,1610612756,PHX,25.0,156,229,0.681,46.0,86.0,0.535,89.0,209.0,0.426,6.0,13.0,0.462,5.0,13.0,0.385,4,16,0.25,0.0,3.0,0.0
2411,Bostjan Nachbar,1610612751,NJN,26.0,78,129,0.605,11.0,28.0,0.393,26.0,74.0,0.351,27.0,68.0,0.397,21.0,43.0,0.488,63,153,0.412,0.0,0.0,0.0
101152,Bracey Wright,1610612750,MIN,22.0,5,7,0.714,1.0,3.0,0.333,12.0,30.0,0.4,1.0,5.0,0.2,2.0,3.0,0.667,3,12,0.25,,,
1802,Brad Miller,1610612758,SAC,31.0,73,119,0.613,17.0,46.0,0.37,129.0,296.0,0.436,1.0,4.0,0.25,0.0,3.0,0.0,4,25,0.16,0.0,1.0,0.0
101138,Brandon Bass,1610612740,NOK,22.0,9,18,0.5,2.0,9.0,0.222,4.0,16.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,,,
200750,Brandon Roy,1610612757,POR,22.0,126,226,0.558,54.0,134.0,0.403,115.0,259.0,0.444,17.0,35.0,0.486,6.0,16.0,0.375,31,92,0.337,0.0,3.0,0.0
2217,Brendan Haywood,1610612764,WAS,27.0,158,238,0.664,33.0,86.0,0.384,7.0,31.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
699,Brent Barry,1610612759,SAS,35.0,39,57,0.684,12.0,26.0,0.462,25.0,57.0,0.439,26.0,48.0,0.542,12.0,35.0,0.343,88,201,0.438,0.0,1.0,0.0
1510,Brevin Knight,1610612766,CHA,31.0,24,58,0.414,10.0,33.0,0.303,117.0,254.0,0.461,0.0,2.0,0.0,0.0,1.0,0.0,1,13,0.077,0.0,2.0,0.0
2073,Brian Cardinal,1610612763,MEM,30.0,10,17,0.588,1.0,4.0,0.25,13.0,20.0,0.65,1.0,6.0,0.167,1.0,1.0,1.0,16,37,0.432,0.0,0.0,0.0
2567,Brian Cook,1610612747,LAL,26.0,39,82,0.476,12.0,26.0,0.462,89.0,186.0,0.478,3.0,7.0,0.429,3.0,8.0,0.375,39,99,0.394,0.0,0.0,0.0
2243,Brian Scalabrine,1610612738,BOS,29.0,12,26,0.462,4.0,6.0,0.667,17.0,49.0,0.347,9.0,22.0,0.409,5.0,15.0,0.333,30,72,0.417,0.0,1.0,0.0
1730,Brian Skinner,1610612749,MIL,31.0,77,145,0.531,29.0,58.0,0.5,18.0,50.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1477,Bruce Bowen,1610612759,SAS,36.0,33,61,0.541,11.0,24.0,0.458,56.0,151.0,0.371,46.0,116.0,0.397,35.0,81.0,0.432,8,33,0.242,0.0,1.0,0.0
101139,CJ Miles,1610612762,UTA,20.0,14,30,0.467,2.0,9.0,0.222,17.0,45.0,0.378,0.0,7.0,0.0,0.0,0.0,0.0,7,25,0.28,0.0,0.0,0.0
1916,Calvin Booth,1610612764,WAS,31.0,14,22,0.636,4.0,9.0,0.444,12.0,33.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.5,0.0,0.0,0.0
2306,Carlos Arroyo,1610612753,ORL,27.0,41,94,0.436,24.0,57.0,0.421,125.0,277.0,0.451,5.0,9.0,0.556,1.0,4.0,0.25,7,37,0.189,0.0,0.0,0.0
2430,Carlos Boozer,1610612762,UTA,25.0,397,560,0.709,107.0,230.0,0.465,143.0,364.0,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2568,Carlos Delfino,1610612765,DET,24.0,76,147,0.517,3.0,15.0,0.2,31.0,77.0,0.403,9.0,33.0,0.273,10.0,27.0,0.37,27,77,0.351,0.0,0.0,0.0
2546,Carmelo Anthony,1610612743,DEN,23.0,395,620,0.637,51.0,127.0,0.402,205.0,557.0,0.368,5.0,10.0,0.5,2.0,9.0,0.222,33,128,0.258,0.0,2.0,0.0
2406,Caron Butler,1610612764,WAS,27.0,193,335,0.576,41.0,104.0,0.394,198.0,463.0,0.428,5.0,10.0,0.5,1.0,5.0,0.2,12,54,0.222,1.0,4.0,0.25
200841,Cedric Bozeman,1610612737,ATL,24.0,7,16,0.438,1.0,4.0,0.25,1.0,6.0,0.167,0.0,1.0,0.0,0.0,6.0,0.0,2,6,0.333,0.0,0.0,0.0
200759,Cedric Simmons,1610612740,NOK,21.0,35,61,0.574,4.0,13.0,0.308,16.0,58.0,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
101112,Channing Frye,1610612752,NYK,24.0,61,109,0.56,51.0,98.0,0.52,183.0,464.0,0.394,0.0,3.0,0.0,0.0,3.0,0.0,3,12,0.25,0.0,0.0,0.0
2294,Charlie Bell,1610612749,MIL,28.0,170,274,0.62,13.0,39.0,0.333,116.0,300.0,0.387,26.0,74.0,0.351,22.0,53.0,0.415,79,234,0.338,0.0,0.0,0.0
101111,Charlie Villanueva,1610612749,MIL,22.0,80,122,0.656,32.0,64.0,0.5,39.0,111.0,0.351,0.0,5.0,0.0,4.0,8.0,0.5,25,73,0.342,0.0,0.0,0.0
1497,Chauncey Billups,1610612765,DET,30.0,89,152,0.586,16.0,42.0,0.381,134.0,305.0,0.439,10.0,29.0,0.345,7.0,26.0,0.269,92,260,0.354,0.0,1.0,0.0
2547,Chris Bosh,1610612761,TOR,23.0,253,392,0.645,70.0,159.0,0.44,208.0,508.0,0.409,0.0,1.0,0.0,0.0,2.0,0.0,11,31,0.355,1.0,1.0,1.0
2768,Chris Duhon,1610612741,CHI,24.0,76,140,0.543,13.0,28.0,0.464,20.0,71.0,0.282,14.0,43.0,0.326,8.0,22.0,0.364,66,177,0.373,0.0,2.0,0.0
2549,Chris Kaman,1610612746,LAC,25.0,150,280,0.536,111.0,262.0,0.424,33.0,109.0,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0
200840,Chris McCray,1610612749,MIL,23.0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,0,0,0.0,,,
101108,Chris Paul,1610612740,NOK,22.0,146,272,0.537,91.0,195.0,0.467,94.0,261.0,0.36,1.0,6.0,0.167,2.0,6.0,0.333,47,131,0.359,0.0,0.0,0.0
200809,Chris Quinn,1610612748,MIA,23.0,7,24,0.292,10.0,20.0,0.5,11.0,30.0,0.367,1.0,2.0,0.5,0.0,1.0,0.0,19,53,0.358,0.0,1.0,0.0
185,Chris Webber,1610612765,DET,34.0,139,218,0.638,46.0,129.0,0.357,100.0,281.0,0.356,0.0,0.0,0.0,0.0,0.0,0.0,4,10,0.4,0.0,1.0,0.0
2404,Chris Wilcox,1610612760,SEA,24.0,278,403,0.69,108.0,259.0,0.417,47.0,151.0,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,3.0,0.0
101236,Chuck Hayes,1610612745,HOU,24.0,169,282,0.599,23.0,49.0,0.469,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1088,Chucky Atkins,1610612763,MEM,32.0,110,213,0.516,18.0,48.0,0.375,67.0,149.0,0.45,17.0,31.0,0.548,10.0,22.0,0.455,88,248,0.355,0.0,4.0,0.0
361,Clifford Robinson,1610612751,NJN,40.0,12,24,0.5,13.0,38.0,0.342,31.0,90.0,0.344,6.0,12.0,0.5,8.0,17.0,0.471,11,37,0.297,0.0,0.0,0.0
1894,Corey Maggette,1610612746,LAC,27.0,170,275,0.618,28.0,91.0,0.308,155.0,376.0,0.412,0.0,2.0,0.0,1.0,2.0,0.5,13,58,0.224,0.0,4.0,0.0
722,Corliss Williamson,1610612758,SAC,33.0,138,218,0.633,63.0,144.0,0.438,35.0,99.0,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0
200783,Craig Smith,1610612750,MIN,23.0,161,263,0.612,60.0,133.0,0.451,25.0,61.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,3.0,0.0
1749,Cuttino Mobley,1610612746,LAC,31.0,111,191,0.581,40.0,90.0,0.444,136.0,355.0,0.383,13.0,29.0,0.448,18.0,44.0,0.409,70,172,0.407,0.0,1.0,0.0
2788,DJ Mbenga,1610612742,DAL,26.0,4,8,0.5,1.0,5.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2563,Dahntay Jones,1610612763,MEM,26.0,114,186,0.613,27.0,55.0,0.491,74.0,208.0,0.356,2.0,3.0,0.667,1.0,4.0,0.25,2,3,0.667,0.0,2.0,0.0
2402,Dajuan Wagner,1610612744,GSW,24.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,,,
905,Dale Davis,1610612765,DET,38.0,28,44,0.636,2.0,7.0,0.286,3.0,23.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2863,Damien Wilkins,1610612760,SEA,27.0,106,174,0.609,25.0,64.0,0.391,81.0,242.0,0.335,11.0,26.0,0.423,8.0,24.0,0.333,31,70,0.443,0.0,2.0,0.0
200806,Damir Markota,1610612749,MIL,21.0,9,16,0.563,0.0,3.0,0.0,4.0,17.0,0.235,0.0,0.0,0.0,1.0,2.0,0.5,5,14,0.357,,,
1800,Damon Jones,1610612739,CLE,30.0,13,24,0.542,4.0,13.0,0.308,31.0,87.0,0.356,17.0,47.0,0.362,19.0,47.0,0.404,53,137,0.387,0.0,0.0,0.0
757,Damon Stoudamire,1610612763,MEM,33.0,27,68,0.397,19.0,42.0,0.452,67.0,153.0,0.438,7.0,15.0,0.467,5.0,6.0,0.833,46,152,0.303,0.0,1.0,0.0
2424,Dan Dickau,1610612757,POR,28.0,17,30,0.567,6.0,13.0,0.462,15.0,47.0,0.319,0.0,3.0,0.0,1.0,5.0,0.2,15,53,0.283,0.0,0.0,0.0
2429,Dan Gadzuric,1610612749,MIL,29.0,86,156,0.551,7.0,35.0,0.2,15.0,36.0,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
101137,Daniel Ewing,1610612746,LAC,24.0,9,22,0.409,5.0,15.0,0.333,37.0,80.0,0.463,1.0,3.0,0.333,2.0,3.0,0.667,11,38,0.289,0.0,0.0,0.0
200789,Daniel Gibson,1610612739,CLE,21.0,25,48,0.521,1.0,12.0,0.083,20.0,47.0,0.426,10.0,24.0,0.417,9.0,23.0,0.391,33,75,0.44,0.0,2.0,0.0
1504,Danny Fortson,1610612760,SEA,31.0,12,24,0.5,3.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,,,
101122,Danny Granger,1610612754,IND,24.0,148,227,0.652,43.0,79.0,0.544,97.0,274.0,0.354,16.0,46.0,0.348,26.0,57.0,0.456,68,184,0.37,0.0,1.0,0.0
2443,Darius Songaila,1610612764,WAS,29.0,43,70,0.614,28.0,46.0,0.609,47.0,107.0,0.439,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0
2545,Darko Milicic,1610612753,ORL,22.0,148,256,0.578,65.0,176.0,0.369,36.0,115.0,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
353,Darrell Armstrong,1610612754,IND,39.0,42,64,0.656,8.0,21.0,0.381,34.0,78.0,0.436,17.0,47.0,0.362,4.0,18.0,0.222,50,143,0.35,1.0,6.0,0.167
239,Darrick Martin,1610612761,TOR,36.0,4,17,0.235,4.0,7.0,0.571,12.0,33.0,0.364,0.0,1.0,0.0,2.0,2.0,1.0,11,34,0.324,0.0,0.0,0.0
2758,David Harrison,1610612754,IND,24.0,16,27,0.593,12.0,25.0,0.48,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
101135,David Lee,1610612752,NYK,24.0,208,301,0.691,16.0,44.0,0.364,16.0,55.0,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
200786,David Noel,1610612749,MIL,23.0,22,49,0.449,1.0,4.0,0.25,25.0,72.0,0.347,8.0,20.0,0.4,6.0,14.0,0.429,3,18,0.167,0.0,0.0,0.0
133,David Wesley,1610612739,CLE,36.0,5,13,0.385,0.0,0.0,0.0,8.0,24.0,0.333,0.0,6.0,0.0,2.0,12.0,0.167,7,20,0.35,0.0,0.0,0.0
2561,David West,1610612740,NOK,26.0,150,247,0.607,60.0,140.0,0.429,159.0,380.0,0.418,3.0,3.0,1.0,0.0,1.0,0.0,5,21,0.238,0.0,0.0,0.0
2205,DeSagana Diop,1610612742,DAL,25.0,62,122,0.508,5.0,14.0,0.357,4.0,14.0,0.286,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0
2052,DeShawn Stevenson,1610612764,WAS,26.0,122,212,0.575,5.0,33.0,0.152,146.0,325.0,0.449,12.0,36.0,0.333,13.0,33.0,0.394,49,113,0.434,0.0,1.0,0.0
200793,Dee Brown,1610612762,UTA,22.0,18,41,0.439,1.0,5.0,0.2,7.0,25.0,0.28,0.0,1.0,0.0,1.0,5.0,0.2,5,21,0.238,0.0,0.0,0.0
2753,Delonte West,1610612738,BOS,23.0,125,212,0.59,13.0,43.0,0.302,103.0,284.0,0.363,9.0,29.0,0.31,16.0,26.0,0.615,40,123,0.325,0.0,0.0,0.0
2035,DerMarr Johnson,1610612743,DEN,27.0,25,39,0.641,1.0,7.0,0.143,5.0,20.0,0.25,4.0,19.0,0.211,7.0,23.0,0.304,8,46,0.174,0.0,0.0,0.0
1507,Derek Anderson,1610612766,CHA,32.0,34,48,0.708,6.0,13.0,0.462,32.0,81.0,0.395,8.0,35.0,0.229,10.0,20.0,0.5,36,97,0.371,0.0,0.0,0.0
965,Derek Fisher,1610612762,UTA,32.0,77,175,0.44,11.0,40.0,0.275,123.0,303.0,0.406,8.0,28.0,0.286,2.0,18.0,0.111,37,109,0.339,0.0,2.0,0.0
101114,Deron Williams,1610612762,UTA,23.0,190,348,0.546,37.0,93.0,0.398,185.0,387.0,0.478,4.0,7.0,0.571,2.0,8.0,0.25,76,233,0.326,0.0,7.0,0.0
2824,Desmon Farmer,1610612760,SEA,25.0,1,3,0.333,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,2,6,0.333,0.0,0.0,0.0
2046,Desmond Mason,1610612740,NOK,29.0,267,459,0.582,109.0,321.0,0.34,31.0,120.0,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1904,Devean George,1610612742,DAL,29.0,42,66,0.636,18.0,46.0,0.391,33.0,108.0,0.306,12.0,35.0,0.343,14.0,38.0,0.368,27,75,0.36,0.0,2.0,0.0
2484,Devin Brown,1610612740,NOK,28.0,92,170,0.541,24.0,57.0,0.421,36.0,101.0,0.356,12.0,22.0,0.545,8.0,26.0,0.308,61,176,0.347,0.0,3.0,0.0
2734,Devin Harris,1610612742,DAL,24.0,185,309,0.599,20.0,56.0,0.357,73.0,178.0,0.41,2.0,5.0,0.4,2.0,7.0,0.286,10,31,0.323,0.0,7.0,0.0
101159,Dijon Thompson,1610612737,ATL,24.0,4,7,0.571,0.0,1.0,0.0,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
87,Dikembe Mutombo,1610612745,HOU,41.0,67,113,0.593,8.0,15.0,0.533,10.0,25.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1717,Dirk Nowitzki,1610612742,DAL,29.0,148,251,0.59,100.0,206.0,0.485,353.0,711.0,0.496,3.0,4.0,0.75,3.0,9.0,0.333,66,158,0.418,0.0,2.0,0.0
101182,Donell Taylor,1610612764,WAS,24.0,26,45,0.578,4.0,14.0,0.286,23.0,64.0,0.359,0.0,0.0,0.0,0.0,3.0,0.0,3,14,0.214,,,
923,Donyell Marshall,1610612739,CLE,34.0,88,136,0.647,17.0,51.0,0.333,9.0,34.0,0.265,28.0,84.0,0.333,28.0,72.0,0.389,39,116,0.336,0.0,0.0,0.0
2748,Dorell Wright,1610612748,MIA,21.0,74,121,0.612,17.0,44.0,0.386,66.0,165.0,0.4,0.0,6.0,0.0,2.0,13.0,0.154,3,13,0.231,0.0,2.0,0.0
57,Doug Christie,1610612746,LAC,37.0,2,2,1.0,0.0,1.0,0.0,2.0,8.0,0.25,1.0,2.0,0.5,0.0,1.0,0.0,0,3,0.0,0.0,0.0,0.0
2400,Drew Gooden,1610612739,CLE,25.0,136,235,0.579,55.0,143.0,0.385,179.0,400.0,0.448,1.0,1.0,1.0,0.0,2.0,0.0,0,3,0.0,0.0,0.0,0.0
101204,Dwayne Jones,1610612739,CLE,24.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,
