Player_Info,Player_Info,Player_Info,Player_Info,Player_Info,Restricted Area,Restricted Area,Restricted Area,In The Paint (Non-RA),In The Paint (Non-RA),In The Paint (Non-RA),Mid-Range,Mid-Range,Mid-Range,Left Corner 3,Left Corner 3,Left Corner 3,Right Corner 3,Right Corner 3,Right Corner 3,Above the Break 3,Above the Break 3,Above the Break 3,Backcourt,Backcourt,Backcourt
2738,Andre Iguodala,1610612743,DEN,29.0,211,285,0.74,28.0,96.0,0.292,66.0,211.0,0.313,15.0,45.0,0.333,11.0,56.0,0.196,65,182,0.357,0.0,4.0,0.0
1889,Andre Miller,1610612743,DEN,37.0,178,302,0.589,47.0,124.0,0.379,61.0,142.0,0.43,3.0,14.0,0.214,0.0,5.0,0.0,14,41,0.341,0.0,4.0,0.0
200745,Andrea Bargnani,1610612761,TOR,27.0,30,60,0.5,25.0,57.0,0.439,77.0,186.0,0.414,1.0,3.0,0.333,1.0,5.0,0.2,36,115,0.313,0.0,0.0,0.0
1905,Andrei Kirilenko,1610612750,MIN,32.0,207,318,0.651,13.0,38.0,0.342,29.0,83.0,0.349,3.0,7.0,0.429,1.0,4.0,0.25,31,109,0.284,0.0,1.0,0.0
101106,Andrew Bogut,1610612744,GSW,28.0,56,100,0.56,22.0,71.0,0.31,4.0,12.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
202726,Andrew Goudelock,1610612747,LAL,24.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0,0,0.0,,,
203094,Andrew Nicholson,1610612753,ORL,23.0,92,135,0.681,68.0,132.0,0.515,96.0,219.0,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2740,Andris Biedrins,1610612744,GSW,27.0,9,16,0.563,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1712,Antawn Jamison,1610612747,LAL,37.0,139,222,0.626,20.0,63.0,0.317,24.0,57.0,0.421,10.0,25.0,0.4,15.0,45.0,0.333,59,161,0.366,0.0,0.0,0.0
203076,Anthony Davis,1610612740,NOH,20.0,237,347,0.683,48.0,105.0,0.457,64.0,218.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,1.0,0.0
201627,Anthony Morrow,1610612742,DAL,27.0,11,19,0.579,6.0,20.0,0.3,31.0,63.0,0.492,5.0,9.0,0.556,2.0,7.0,0.286,9,27,0.333,0.0,0.0,0.0
201576,Anthony Randolph,1610612743,DEN,23.0,46,72,0.639,7.0,22.0,0.318,3.0,12.0,0.25,0.0,1.0,0.0,0.0,5.0,0.0,0,2,0.0,0.0,0.0,0.0
201229,Anthony Tolliver,1610612737,ATL,28.0,16,31,0.516,3.0,8.0,0.375,18.0,44.0,0.409,11.0,30.0,0.367,16.0,41.0,0.39,18,62,0.29,0.0,0.0,0.0
203102,Arnett Moultrie,1610612755,PHI,22.0,53,80,0.663,8.0,18.0,0.444,17.0,36.0,0.472,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
203382,Aron Baynes,1610612759,SAS,26.0,13,17,0.765,3.0,8.0,0.375,2.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
201167,Arron Afflalo,1610612753,ORL,27.0,108,175,0.617,64.0,143.0,0.448,153.0,347.0,0.441,20.0,50.0,0.4,12.0,23.0,0.522,40,167,0.24,0.0,0.0,0.0
201948,Austin Daye,1610612763,MEM,25.0,10,22,0.455,15.0,22.0,0.682,24.0,66.0,0.364,4.0,15.0,0.267,4.0,10.0,0.4,33,70,0.471,0.0,3.0,0.0
203085,Austin Rivers,1610612740,NOH,20.0,65,145,0.448,31.0,94.0,0.33,21.0,65.0,0.323,8.0,20.0,0.4,2.0,6.0,0.333,18,59,0.305,0.0,1.0,0.0
202340,Avery Bradley,1610612738,BOS,22.0,71,147,0.483,6.0,32.0,0.188,74.0,172.0,0.43,19.0,50.0,0.38,19.0,58.0,0.328,3,19,0.158,0.0,0.0,0.0
2732,Ben Gordon,1610612766,CHA,30.0,76,145,0.524,34.0,92.0,0.37,87.0,231.0,0.377,14.0,30.0,0.467,25.0,46.0,0.543,74,216,0.343,0.0,0.0,0.0
203162,Ben Hansbrough,1610612754,IND,25.0,6,10,0.6,0.0,1.0,0.0,3.0,11.0,0.273,1.0,1.0,1.0,1.0,2.0,0.5,4,19,0.211,0.0,1.0,0.0
2757,Beno Udrih,1610612753,ORL,30.0,43,74,0.581,34.0,69.0,0.493,99.0,231.0,0.429,3.0,15.0,0.2,6.0,15.0,0.4,25,70,0.357,0.0,2.0,0.0
203108,Bernard James,1610612742,DAL,28.0,47,78,0.603,6.0,19.0,0.316,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0
202687,Bismack Biyombo,1610612766,CHA,20.0,122,220,0.555,25.0,92.0,0.272,9.0,34.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
201933,Blake Griffin,1610612746,LAC,24.0,364,493,0.738,86.0,203.0,0.424,122.0,348.0,0.351,2.0,6.0,0.333,0.0,4.0,0.0,3,18,0.167,0.0,0.0,0.0
2564,Boris Diaw,1610612759,SAS,31.0,104,141,0.738,16.0,37.0,0.432,29.0,76.0,0.382,5.0,8.0,0.625,4.0,14.0,0.286,21,56,0.375,0.0,0.0,0.0
203078,Bradley Beal,1610612764,WAS,20.0,78,136,0.574,16.0,50.0,0.32,97.0,265.0,0.366,28.0,49.0,0.571,18.0,43.0,0.419,45,144,0.313,0.0,0.0,0.0
201148,Brandan Wright,1610612742,DAL,25.0,129,182,0.709,79.0,140.0,0.564,33.0,79.0,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,2.0,0.0
101138,Brandon Bass,1610612738,BOS,28.0,94,161,0.584,37.0,88.0,0.42,155.0,338.0,0.459,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.0,0.0
201943,Brandon Jennings,1610612749,MIL,23.0,148,313,0.473,55.0,158.0,0.348,121.0,314.0,0.385,16.0,44.0,0.364,13.0,34.0,0.382,144,381,0.378,0.0,3.0,0.0
202688,Brandon Knight,1610612765,DET,21.0,145,281,0.516,35.0,104.0,0.337,57.0,166.0,0.343,12.0,37.0,0.324,11.0,25.0,0.44,97,265,0.366,0.0,0.0,0.0
200750,Brandon Roy,1610612750,MIN,28.0,5,7,0.714,2.0,5.0,0.4,4.0,14.0,0.286,0.0,1.0,0.0,0.0,2.0,0.0,0,6,0.0,0.0,0.0,0.0
201575,Brandon Rush,1610612744,GSW,27.0,4,5,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0
2217,Brendan Haywood,1610612766,CHA,33.0,49,88,0.557,31.0,84.0,0.369,13.0,43.0,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
203148,Brian Roberts,1610612740,NOH,27.0,38,84,0.452,44.0,90.0,0.489,72.0,184.0,0.391,5.0,12.0,0.417,1.0,6.0,0.167,53,132,0.402,0.0,3.0,0.0
201572,Brook Lopez,1610612751,BKN,25.0,309,468,0.66,137.0,306.0,0.448,124.0,319.0,0.389,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0
201957,Byron Mullens,1610612766,CHA,24.0,63,105,0.6,23.0,56.0,0.411,65.0,194.0,0.335,9.0,15.0,0.6,9.0,24.0,0.375,48,169,0.284,0.0,0.0,0.0
201228,C.J. Watson,1610612751,BKN,29.0,46,92,0.5,10.0,39.0,0.256,48.0,114.0,0.421,25.0,53.0,0.472,16.0,33.0,0.485,47,128,0.367,0.0,0.0,0.0
101139,CJ Miles,1610612739,CLE,26.0,58,102,0.569,23.0,68.0,0.338,48.0,116.0,0.414,12.0,28.0,0.429,16.0,39.0,0.41,98,260,0.377,0.0,1.0,0.0
201171,Carl Landry,1610612744,GSW,29.0,194,293,0.662,42.0,104.0,0.404,88.0,202.0,0.436,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0
2430,Carlos Boozer,1610612741,CHI,31.0,280,433,0.647,71.0,205.0,0.346,193.0,500.0,0.386,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
2568,Carlos Delfino,1610612745,HOU,30.0,52,86,0.605,10.0,34.0,0.294,31.0,79.0,0.392,23.0,57.0,0.404,29.0,66.0,0.439,106,296,0.358,0.0,1.0,0.0
2546,Carmelo Anthony,1610612752,NYK,29.0,229,432,0.53,27.0,68.0,0.397,256.0,574.0,0.446,6.0,30.0,0.2,9.0,24.0,0.375,142,356,0.399,0.0,5.0,0.0
2406,Caron Butler,1610612746,LAC,33.0,60,101,0.594,19.0,46.0,0.413,98.0,243.0,0.403,20.0,56.0,0.357,32.0,55.0,0.582,76,218,0.349,0.0,0.0,0.0
201858,Cartier Martin,1610612764,WAS,28.0,11,26,0.423,4.0,9.0,0.444,23.0,71.0,0.324,6.0,15.0,0.4,12.0,28.0,0.429,40,103,0.388,0.0,0.0,0.0
202718,Chandler Parsons,1610612745,HOU,24.0,239,368,0.649,26.0,69.0,0.377,39.0,107.0,0.364,30.0,60.0,0.5,31.0,63.0,0.492,91,272,0.335,0.0,0.0,0.0
202724,Charles Jenkins,1610612755,PHI,24.0,13,20,0.65,1.0,18.0,0.056,34.0,81.0,0.42,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
101111,Charlie Villanueva,1610612765,DET,28.0,54,96,0.563,18.0,50.0,0.36,13.0,59.0,0.22,2.0,20.0,0.1,9.0,19.0,0.474,79,219,0.361,0.0,1.0,0.0
201978,Chase Budinger,1610612750,MIN,25.0,30,48,0.625,7.0,19.0,0.368,16.0,42.0,0.381,6.0,22.0,0.273,5.0,17.0,0.294,15,43,0.349,0.0,0.0,0.0
1497,Chauncey Billups,1610612746,LAC,36.0,4,9,0.444,0.0,6.0,0.0,16.0,27.0,0.593,4.0,7.0,0.571,2.0,6.0,0.333,27,77,0.351,0.0,0.0,0.0
2365,Chris Andersen,1610612748,MIA,34.0,64,101,0.634,3.0,10.0,0.3,2.0,9.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.667,0.0,0.0,0.0
2547,Chris Bosh,1610612748,MIA,29.0,209,286,0.731,40.0,119.0,0.336,215.0,428.0,0.502,4.0,14.0,0.286,9.0,28.0,0.321,8,32,0.25,0.0,0.0,0.0
203142,Chris Copeland,1610612752,NYK,29.0,93,143,0.65,8.0,25.0,0.32,22.0,72.0,0.306,13.0,29.0,0.448,4.0,12.0,0.333,42,98,0.429,0.0,1.0,0.0
201604,Chris Douglas-Roberts,1610612742,DAL,26.0,3,6,0.5,1.0,1.0,1.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,2.0,0.0,0,0,0.0,0.0,1.0,0.0
2768,Chris Duhon,1610612747,LAL,30.0,6,14,0.429,2.0,6.0,0.333,6.0,12.0,0.5,3.0,11.0,0.273,0.0,3.0,0.0,30,76,0.395,0.0,1.0,0.0
202419,Chris Johnson,1610612750,MIN,27.0,35,42,0.833,2.0,7.0,0.286,11.0,26.0,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
203187,Chris Johnson,1610612763,MEM,23.0,4,6,0.667,1.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,0.8,0.0,1.0,0.0,2,12,0.167,0.0,0.0,0.0
2549,Chris Kaman,1610612742,DAL,31.0,117,193,0.606,57.0,127.0,0.449,139.0,296.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
101108,Chris Paul,1610612746,LAC,28.0,99,151,0.656,80.0,154.0,0.519,157.0,319.0,0.492,2.0,14.0,0.143,5.0,15.0,0.333,69,201,0.343,0.0,2.0,0.0
200809,Chris Quinn,1610612739,CLE,29.0,1,2,0.5,1.0,3.0,0.333,2.0,6.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0,4,0.0,0.0,0.0,0.0
202698,Chris Singleton,1610612764,WAS,23.0,35,65,0.538,7.0,25.0,0.28,43.0,115.0,0.374,0.0,2.0,0.0,3.0,9.0,0.333,4,25,0.16,0.0,0.0,0.0
2404,Chris Wilcox,1610612738,BOS,30.0,103,131,0.786,6.0,14.0,0.429,1.0,7.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0
203203,Chris Wright,1610612742,DAL,23.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0,0,0.0,,,
101236,Chuck Hayes,1610612758,SAC,30.0,53,105,0.505,26.0,68.0,0.382,5.0,16.0,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
202332,Cole Aldrich,1610612758,SAC,24.0,34,52,0.654,9.0,24.0,0.375,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
201147,Corey Brewer,1610612743,DEN,27.0,193,323,0.598,31.0,90.0,0.344,60.0,163.0,0.368,49.0,119.0,0.412,22.0,78.0,0.282,20,102,0.196,0.0,7.0,0.0
1894,Corey Maggette,1610612765,DET,33.0,7,12,0.583,6.0,15.0,0.4,9.0,28.0,0.321,2.0,6.0,0.333,0.0,1.0,0.0,3,14,0.214,0.0,0.0,0.0
202809,Cory Higgins,1610612766,CHA,24.0,1,2,0.5,0.0,3.0,0.0,4.0,9.0,0.444,0.0,1.0,0.0,0.0,0.0,0.0,1,3,0.333,0.0,1.0,0.0
202709,Cory Joseph,1610612759,SAS,21.0,27,44,0.614,8.0,14.0,0.571,10.0,31.0,0.323,2.0,8.0,0.25,2.0,4.0,0.5,2,8,0.25,0.0,1.0,0.0
201584,Courtney Lee,1610612738,BOS,27.0,105,169,0.621,17.0,54.0,0.315,66.0,151.0,0.437,18.0,49.0,0.367,20.0,37.0,0.541,20,69,0.29,0.0,1.0,0.0
201571,D.J. Augustin,1610612754,IND,25.0,25,52,0.481,2.0,20.0,0.1,9.0,32.0,0.281,13.0,26.0,0.5,7.0,20.0,0.35,47,141,0.333,0.0,3.0,0.0
201591,DJ White,1610612738,BOS,26.0,2,3,0.667,0.0,1.0,0.0,10.0,19.0,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
201969,DaJuan Summers,1610612746,LAC,25.0,0,0,0.0,0.0,1.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,,,,0,0,0.0,,,
201161,Daequan Cook,1610612741,CHI,26.0,10,14,0.714,1.0,10.0,0.1,14.0,52.0,0.269,5.0,10.0,0.5,1.0,9.0,0.111,20,72,0.278,0.0,0.0,0.0
2563,Dahntay Jones,1610612737,ATL,32.0,41,74,0.554,13.0,34.0,0.382,17.0,65.0,0.262,6.0,18.0,0.333,2.0,18.0,0.111,3,12,0.25,0.0,1.0,0.0
203081,Damian Lillard,1610612757,POR,22.0,187,356,0.525,33.0,87.0,0.379,148.0,342.0,0.433,5.0,11.0,0.455,4.0,14.0,0.286,176,475,0.371,0.0,3.0,0.0
2863,Damien Wilkins,1610612755,PHI,33.0,56,97,0.577,23.0,52.0,0.442,49.0,116.0,0.422,5.0,11.0,0.455,6.0,14.0,0.429,6,25,0.24,0.0,1.0,0.0
202345,Damion James,1610612751,BKN,25.0,0,0,0.0,,,,,,,,,,,,,0,0,0.0,,,
200789,Daniel Gibson,1610612739,CLE,27.0,9,18,0.5,3.0,10.0,0.3,16.0,56.0,0.286,4.0,13.0,0.308,6.0,11.0,0.545,46,136,0.338,0.0,3.0,0.0
202350,Daniel Orton,1610612760,OKC,22.0,11,17,0.647,1.0,6.0,0.167,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
201568,Danilo Gallinari,1610612743,DEN,24.0,133,244,0.545,25.0,79.0,0.316,71.0,186.0,0.382,26.0,52.0,0.5,18.0,43.0,0.419,91,264,0.345,0.0,2.0,0.0
101122,Danny Granger,1610612754,IND,30.0,2,4,0.5,0.0,6.0,0.0,6.0,15.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2,10,0.2,0.0,0.0,0.0
201980,Danny Green,1610612759,SAS,26.0,74,133,0.556,12.0,38.0,0.316,34.0,79.0,0.43,36.0,76.0,0.474,37.0,93.0,0.398,104,241,0.432,0.0,3.0,0.0
201967,Dante Cunningham,1610612750,MIN,26.0,115,167,0.689,26.0,65.0,0.4,173.0,433.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,1.0,0.0
203130,Darius Johnson-Odom,1610612747,LAL,23.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0,1,0.0,,,
203121,Darius Miller,1610612740,NOH,23.0,10,15,0.667,4.0,19.0,0.211,8.0,18.0,0.444,4.0,13.0,0.308,4.0,11.0,0.364,14,32,0.438,0.0,0.0,0.0
202721,Darius Morris,1610612747,LAL,22.0,38,81,0.469,4.0,16.0,0.25,7.0,25.0,0.28,6.0,16.0,0.375,4.0,14.0,0.286,14,35,0.4,0.0,1.0,0.0
2545,Darko Milicic,1610612738,BOS,28.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0.0,,,
201589,Darrell Arthur,1610612763,MEM,25.0,49,92,0.533,20.0,55.0,0.364,88.0,194.0,0.454,0.0,3.0,0.0,3.0,6.0,0.5,2,9,0.222,0.0,0.0,0.0
201954,Darren Collison,1610612742,DAL,25.0,158,260,0.608,39.0,109.0,0.358,96.0,219.0,0.438,12.0,25.0,0.48,9.0,20.0,0.45,27,88,0.307,0.0,3.0,0.0
101135,David Lee,1610612744,GSW,30.0,325,516,0.63,115.0,262.0,0.439,162.0,378.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,2.0,0.0
2561,David West,1610612754,IND,32.0,167,273,0.612,144.0,319.0,0.451,187.0,398.0,0.47,0.0,1.0,0.0,1.0,2.0,0.5,3,13,0.231,0.0,2.0,0.0
201599,DeAndre Jordan,1610612746,LAC,24.0,279,398,0.701,32.0,73.0,0.438,3.0,17.0,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
202732,DeAndre Liggins,1610612760,OKC,25.0,10,19,0.526,3.0,6.0,0.5,1.0,3.0,0.333,1.0,4.0,0.25,1.0,1.0,1.0,5,14,0.357,0.0,0.0,0.0
201971,DeJuan Blair,1610612759,SAS,24.0,87,142,0.613,39.0,78.0,0.5,16.0,50.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
201942,DeMar DeRozan,1610612761,TOR,23.0,190,301,0.631,59.0,161.0,0.366,265.0,649.0,0.408,5.0,17.0,0.294,7.0,19.0,0.368,22,84,0.262,0.0,0.0,0.0
202326,DeMarcus Cousins,1610612758,SAC,22.0,291,472,0.617,80.0,212.0,0.377,107.0,330.0,0.324,0.0,3.0,0.0,0.0,0.0,0.0,4,17,0.235,0.0,2.0,0.0
201960,DeMarre Carroll,1610612762,UTA,26.0,70,97,0.722,12.0,42.0,0.286,47.0,115.0,0.409,5.0,10.0,0.5,5.0,13.0,0.385,10,44,0.227,0.0,3.0,0.0
203199,DeQuan Jones,1610612753,ORL,23.0,56,93,0.602,6.0,31.0,0.194,24.0,59.0,0.407,3.0,8.0,0.375,1.0,3.0,0.333,5,24,0.208,0.0,0.0,0.0
2205,DeSagana Diop,1610612766,CHA,31.0,0,0,0.0,1.0,6.0,0.167,7.0,20.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0
2052,DeShawn Stevenson,1610612737,ATL,32.0,9,15,0.6,3.0,6.0,0.5,10.0,32.0,0.313,24.0,58.0,0.414,14.0,29.0,0.483,38,121,0.314,0.0,1.0,0.0
965,Derek Fisher,1610612760,OKC,38.0,6,13,0.462,3.0,12.0,0.25,16.0,56.0,0.286,7.0,19.0,0.368,6.0,13.0,0.462,17,48,0.354,0.0,0.0,0.0
101114,Deron Williams,1610612751,BKN,29.0,143,222,0.644,67.0,166.0,0.404,116.0,289.0,0.401,11.0,23.0,0.478,25.0,54.0,0.463,133,367,0.362,0.0,3.0,0.0
202324,Derrick Favors,1610612762,UTA,21.0,206,315,0.654,32.0,131.0,0.244,36.0,117.0,0.308,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0.0,0.0,2.0,0.0
202682,Derrick Williams,1610612750,MIN,22.0,184,314,0.586,9.0,55.0,0.164,80.0,221.0,0.362,8.0,26.0,0.308,8.0,20.0,0.4,49,149,0.329,0.0,1.0,0.0
202365,Devin Ebanks,1610612747,LAL,23.0,10,21,0.476,0.0,7.0,0.0,8.0,23.0,0.348,1.0,4.0,0.25,1.0,4.0,0.25,4,12,0.333,0.0,2.0,0.0
2734,Devin Harris,1610612737,ATL,30.0,88,132,0.667,12.0,30.0,0.4,17.0,51.0,0.333,10.0,22.0,0.455,3.0,9.0,0.333,64,198,0.323,0.0,1.0,0.0
202354,Dexter Pittman,1610612763,MEM,25.0,2,5,0.4,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
203197,Diante Garrett,1610612756,PHX,24.0,10,16,0.625,3.0,12.0,0.25,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3,10,0.3,0.0,1.0,0.0
203079,Dion Waiters,1610612739,CLE,21.0,149,293,0.509,27.0,77.0,0.351,97.0,242.0,0.401,7.0,30.0,0.233,2.0,9.0,0.222,54,164,0.329,0.0,0.0,0.0
1717,Dirk Nowitzki,1610612742,DAL,35.0,39,62,0.629,29.0,72.0,0.403,210.0,437.0,0.481,0.0,2.0,0.0,2.0,3.0,0.667,63,152,0.414,0.0,0.0,0.0
201187,Dominic McGuire,1610612754,IND,27.0,8,20,0.4,0.0,5.0,0.0,16.0,31.0,0.516,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
202346,Dominique Jones,1610612742,DAL,24.0,29,63,0.46,8.0,28.0,0.286,2.0,9.0,0.222,0.0,3.0,0.0,0.0,1.0,0.0,1,4,0.25,0.0,1.0,0.0
202388,Donald Sloan,1610612740,NOH,25.0,7,20,0.35,7.0,19.0,0.368,6.0,20.0,0.3,1.0,2.0,0.5,2.0,4.0,0.5,4,13,0.308,0.0,0.0,0.0
202700,Donatas Motiejunas,1610612745,HOU,22.0,45,68,0.662,23.0,45.0,0.511,5.0,17.0,0.294,10.0,32.0,0.313,5.0,15.0,0.333,9,36,0.25,0.0,0.0,0.0
2748,Dorell Wright,1610612755,PHI,27.0,58,104,0.558,10.0,28.0,0.357,34.0,106.0,0.321,32.0,75.0,0.427,15.0,37.0,0.405,88,246,0.358,0.0,3.0,0.0
203117,Doron Lamb,1610612753,ORL,21.0,18,40,0.45,12.0,28.0,0.429,16.0,58.0,0.276,3.0,9.0,0.333,6.0,10.0,0.6,5,17,0.294,0.0,1.0,0.0
203110,Draymond Green,1610612744,GSW,23.0,42,78,0.538,6.0,33.0,0.182,22.0,79.0,0.278,5.0,11.0,0.455,2.0,10.0,0.2,7,43,0.163,0.0,3.0,0.0
2400,Drew Gooden,1610612749,MIL,31.0,12,26,0.462,1.0,8.0,0.125,6.0,22.0,0.273,1.0,1.0,1.0,0.0,1.0,0.0,0,3,0.0,0.0,0.0,0.0
